pkt大小(Byte),用时(ns)
940,121300
62,16300
1120,137800
1120,138201
62,16600
1210,174201
1030,122201
62,10100
1210,139100
1210,139600
940,174401
62,16300
1120,133801
1210,197201
1030,131401
62,13700
1210,147101
1030,117500
62,11300
1210,136801
1210,149201
940,190701
62,12800
1120,124201
1210,150900
1030,126400
62,10400
1120,126301
1120,126300
62,14900
1210,146401
1030,118000
62,13100
1210,135201
1030,124301
62,14400
1210,141601
1030,128800
62,10400
1210,198301
1030,132901
62,16100
1120,132101
1120,132501
62,15100
1210,151101
1030,121000
62,12400
1120,125701
1120,153401
62,21700
1210,190401
1030,271101
62,12200
1210,216601
1030,199201
62,19300
1210,173701
1030,116800
62,10500
1210,137201
1030,151601
62,14100
1210,146301
1030,120500
62,16400
1210,144500
1030,114701
62,10900
1210,148301
1030,201101
62,14800
1210,143101
1030,119800
62,12101
1120,126300
1210,143101
1030,128101
62,10400
1120,146900
1210,173900
1030,124401
62,14300
1210,138601
1030,120401
62,16800
1210,145201
1030,201900
62,10800
1210,136400
1030,115901
62,14600
1210,145801
1030,131801
62,16100
1210,131400
1030,147301
62,13700
1210,154301
1030,116401
62,9700
1120,120100
1120,134301
62,16300
1120,140201
1120,149201
62,15300
1210,143601
1210,131800
940,111801
62,11400
1210,132201
1210,141800
1210,164700
1210,133701
1210,146101
1210,145101
1210,135000
1210,140001
1210,205501
1210,135101
1210,131801
1210,146000
352,51601
62,12200
1210,137100
1030,113101
62,15200
1210,160501
1030,117201
62,12200
1120,120500
1120,137200
62,14100
1210,144701
1030,129201
62,10900
1120,219401
1120,136601
62,16900
1120,133201
62,10600
1210,133500
1030,125001
62,14200
1210,233801
1210,138001
940,119801
62,16200
1210,136501
1210,135700
940,104901
1120,191901
62,14500
1120,128101
62,10400
1210,133401
1030,126500
62,15900
1120,132101
62,10000
1210,132501
1030,183701
62,15500
1210,140301
1210,130100
940,107901
1120,127301
1120,144500
62,16501
1210,161600
1210,136001
940,116001
62,14200
1120,127401
1120,124300
62,10700
1120,122501
62,16800
1120,184201
1120,131401
62,10600
1120,126100
1120,134800
62,14300
1210,135301
1030,114501
62,11600
1210,201101
1210,144701
940,118900
62,11000
1210,131601
1030,126301
62,15600
1210,139401
1030,139700
62,11300
1210,134801
1030,123401
62,15300
1210,137101
1030,116300
62,17800
1120,139200
1120,175401
62,14200
1120,138001
1210,130801
1030,129100
62,14700
1210,144001
1030,119601
62,16900
1210,159601
1210,132400
940,106400
62,10300
1210,130501
1030,128500
62,14900
1210,154601
1030,140200
62,31600
1120,163301
1120,122700
62,10900
1210,135601
1030,126301
62,14100
1120,131800
1210,206201
1030,129600
62,17700
1210,142300
1030,118101
62,10600
1120,124600
1120,187500
62,17600
1120,154801
1210,154001
1030,131300
62,46301
1210,173901
1030,195801
62,12800
1210,156001
1030,158400
62,47300
1210,146301
1030,120500
62,10500
1210,137301
1210,156101
940,120701
62,11000
1210,134700
1030,130801
62,16200
1210,142801
1030,119701
62,28300
1120,135100
1120,143000
62,14500
1120,130501
1210,134801
1030,124600
62,15400
1210,186401
1030,138400
62,10900
1120,141600
62,15100
1210,144900
1210,132601
1210,152901
1210,197201
1210,166001
1210,152200
1210,147101
1210,155801
1210,189501
1210,175401
1210,154501
130,28000
62,12600
1210,144201
1030,137501
62,16200
1210,260001
1210,153901
1210,160001
1210,161101
1210,166400
1210,235801
1210,188801
1210,202101
400,76000
62,13800
1210,181401
1210,200801
940,183901
62,21800
1210,177001
1030,144700
62,20300
1120,185100
1210,270801
1030,172401
62,13800
1120,169501
1120,174401
62,19100
1120,306601
1210,163501
1210,173001
940,122701
62,10900
1210,170901
1030,244801
62,20000
1120,163701
1210,160601
1030,134801
62,11000
1120,146600
1120,243101
62,14800
1120,136601
1120,134000
62,22601
1120,139200
1120,127501
62,11000
1210,177101
1030,134201
62,16000
1210,187501
1030,126701
62,13400
1120,154600
1210,633003
1030,675104
62,59800
1120,178501
1210,160501
1210,226701
940,124901
62,10800
1120,130101
1120,151001
62,16800
1120,136500
1210,138900
1030,141901
62,15200
1210,144901
1030,119900
62,12100
1120,126500
1210,153401
1030,122401
62,10900
1120,190601
1210,137000
1210,140900
940,129401
62,11200
1120,125201
1210,155601
1030,149600
62,13001
1120,111500
1210,109001
1030,103300
62,14200
1210,112101
1030,97400
62,15600
1210,143200
1030,139501
62,12700
1210,136301
1030,113900
62,15800
1210,141800
1030,115801
62,10900
1210,178401
1030,144901
62,16600
1120,127701
1120,127200
62,10900
1120,126901
1210,137101
1030,127200
62,11300
1120,205101
1210,144100
1030,126300
62,13300
1210,150401
1030,117101
62,15300
1210,162001
1030,164601
62,12500
1210,132700
1030,122401
62,14000
1210,138801
1030,120600
62,10300
1120,122800
1120,196001
62,16300
1120,130201
1210,329402
1030,127100
62,14500
1210,187301
1030,134900
1120,125501
62,15700
1210,147001
1030,114600
62,11700
1210,141100
1030,145301
62,36500
1120,150901
1120,179501
62,13700
1210,204501
1030,196701
62,23100
1120,285502
1120,1.9601e+07
62,111400
1120,190601
1210,154401
1030,126301
62,13600
1120,128300
1120,152700
62,35901
1120,180201
1120,128500
62,15200
1120,133001
1210,136401
1030,118300
62,12200
1210,242102
1030,158901
62,14600
1120,131300
62,10600
1210,136401
1210,142501
1210,141101
1210,159900
1210,145500
1210,146601
1210,131401
1210,138000
1210,164000
1210,222902
1210,143400
1210,156801
1210,155801
262,34400
62,12900
62,8300
1210,154501
1210,178101
1210,151901
1210,139001
1210,146600
1210,145600
1210,134701
1210,231901
1210,146201
1210,197801
1210,136601
1210,153701
352,124600
62,11200
62,10600
1120,130001
1120,127001
62,15000
1120,132301
62,10600
1120,125900
1120,151101
62,13000
1210,205101
1030,130201
62,15000
1210,137101
1030,131700
62,17600
1120,154801
1120,169600
62,12200
1210,147900
1030,144901
62,15100
1120,148201
62,13500
1120,139101
1120,139101
62,15400
1120,180001
1120,147200
62,10801
1210,160300
1210,159001
940,132401
62,12600
1120,209701
1120,170801
62,15700
1120,157001
1210,152201
1030,148700
62,11100
1120,366801
1210,232901
1030,201201
62,19600
1210,211201
1030,264401
62,20900
1210,226201
1030,185301
62,39600
1120,213601
1120,273202
62,18400
1210,218201
1030,455102
62,22300
1210,228301
1030,116900
62,12000
1210,136500
1030,193601
62,14100
1210,149500
1030,120801
62,11000
1120,162701
1120,193101
62,17500
1120,150601
1210,233201
1030,281701
62,14600
1120,153100
1120,134500
62,11200
1120,214401
1120,1.1441e+06
62,61701
1210,430002
1030,519002
62,78000
1120,224701
1210,158101
1030,130000
62,11600
1210,138901
1030,140101
62,16500
1210,202001
1030,126101
62,10400
1120,139201
1120,137100
62,12500
1120,131801
1210,142801
1030,144401
62,14800
1120,131400
1210,137801
1030,131401
62,14700
1210,146001
1030,129900
62,13401
1210,200601
1030,126200
62,14600
1210,142200
1030,117201
62,10900
1210,144001
1030,123800
62,12200
1210,154401
1030,118101
62,15300
1210,148001
1210,138101
940,107200
62,10200
1210,145201
1210,197401
940,109401
62,12600
1210,133900
1030,125300
62,13800
1120,162301
1120,134801
62,10600
1120,150401
1120,137800
62,11001
1210,137700
1030,116901
62,14900
1210,142201
1210,147701
940,124200
62,503403
1120,136800
1210,149001
1030,137301
62,11800
1210,137001
1030,179001
62,17900
1120,187301
62,15900
1210,225901
1030,321102
62,25000
1210,240801
1210,208401
1210,154601
1210,170001
1210,168301
1210,137601
1210,149001
1210,163101
1210,156000
1210,140401
1210,600003
1210,210001
1210,131301
1210,146301
172,30700
62,13200
62,9300
1120,128701
1120,149901
62,15800
1210,161901
1030,119200
62,13400
1120,130301
1120,126201
62,15700
1120,137101
1120,139400
62,14500
1120,142401
1120,134601
62,16500
1120,123701
1120,125500
62,10100
1120,138901
1210,149801
1030,124401
62,22600
1120,128200
1210,146600
1030,138301
62,12700
1120,124901
1210,134900
1030,126101
62,14700
1120,148301
1120,127501
62,15400
1210,145001
1030,115100
62,11600
1120,126901
1210,135701
1030,141300
62,14500
1120,131500
1120,162901
62,14800
1120,138401
1120,127901
62,11900
1210,131200
1030,143600
62,14900
1120,130001
1210,136601
1030,118200
62,15201
1120,135900
1120,145001
62,12700
1210,168501
1030,131101
62,14500
1210,140201
1030,121700
62,12000
1210,129901
1030,128101
62,14100
1210,200501
1030,115500
62,10000
1120,131700
1210,176301
1030,116901
62,11600
1120,126800
1120,151800
62,14301
1210,140500
1030,121601
62,10000
1210,140201
1030,126200
62,13300
1210,132300
1030,128201
62,15900
1210,143601
1030,114200
62,10300
1210,133001
1030,129801
62,15800
1120,143801
1210,148100
1030,114600
62,15000
1120,131001
1120,128101
62,10400
1120,126600
62,16501
1210,143800
1210,135801
940,169701
62,10900
1120,126601
1210,148200
1030,129601
62,10900
1210,132601
1030,127601
62,26200
1210,137801
1030,117000
62,10300
1210,135601
1030,137401
62,14900
1120,502602
1210,142001
1030,126001
62,15800
1120,137501
62,10600
1210,137900
1030,130001
62,29200
1210,165801
1030,117101
62,10900
1120,125900
1120,133100
62,14000
1210,140701
1030,116601
62,11800
1210,251601
1030,129601
62,14500
1210,138501
1030,113200
62,15000
1210,144301
1030,128201
62,12200
1210,135701
1210,134700
1210,148401
1210,144001
1210,134001
1210,150500
1210,163400
1210,135501
400,53600
62,14100
1210,138900
1030,116001
62,10300
1210,146901
1210,194601
1210,144401
1210,141200
1210,135001
1210,148701
1210,142601
1210,148200
1210,147401
1210,142601
220,28700
62,11000
1120,122301
62,14000
1120,132501
1120,125600
62,10500
1120,175600
1210,133801
1210,145601
940,118001
62,12500
1120,128300
1120,134401
62,26300
1120,169201
1120,127101
62,10900
1210,136500
1030,126300
62,16100
1210,170801
1030,114201
62,16500
1210,158301
1030,125801
62,11000
1120,134501
1120,143200
62,17100
1120,145800
1120,156601
62,11100
1120,200401
1210,147101
1030,126701
62,10500
1120,127600
1120,126301
62,19100
1210,197401
1030,116201
62,11200
1120,132601
1120,140600
62,16500
1120,135700
1120,135301
62,10900
1210,137501
1030,130701
62,14100
1120,161401
1120,212501
62,13800
1210,190401
1030,140101
62,10200
1210,164300
1030,125700
62,15300
1210,169101
1210,162101
940,187001
62,15100
1120,153601
1120,138201
62,11000
1120,137001
1210,184300
1030,200901
62,14900
1210,244801
1030,172501
62,16400
1120,148801
1120,157201
62,10900
1120,311401
1210,149801
1030,213501
62,15700
1120,171500
1210,216501
1030,216601
62,17300
1120,168201
1120,1.24451e+06
62,18700
1120,229601
1120,170701
62,17100
1210,189301
1030,148601
62,34700
1120,236101
1120,164101
62,10800
1120,161001
1120,160401
62,15500
1210,208301
1030,238801
62,16000
1210,165100
1030,131801
62,14100
1210,147101
1030,139001
1210,180001
1030,145600
62,14501
62,12400
1120,141200
1210,158501
1030,147101
62,14700
1120,132301
1120,142001
62,12000
1120,131400
1120,160201
62,15100
1210,184601
1030,154301
62,18200
1120,269802
1120,152201
62,13100
1120,179801
1120,219101
62,169801
1120,526002
1210,259601
1030,123200
62,18500
1120,145901
1120,138100
62,11900
1120,129701
1120,129001
62,40300
1120,144301
1210,134801
1030,121600
62,14100
1210,150101
1030,124301
62,11900
1210,152101
1030,121000
1210,154401
1210,147601
1210,138301
1210,158600
760,99900
62,10600
1210,143501
1210,130801
940,114600
62,14100
1210,143801
1030,116901
62,17300
1210,142701
1030,132600
62,11101
1210,136200
1030,116101
62,15200
1210,143701
1210,304701
940,188901
62,18000
1210,199000
1210,141400
940,113201
62,11200
1210,132600
1030,234901
62,15200
1210,140201
1030,1.76421e+06
62,24600
1210,295701
1030,130501
62,10900
1210,138000
1030,114301
62,15200
1120,152901
1120,127701
62,12100
1210,178001
1030,121100
62,13601
1210,140700
1030,121701
62,11600
1120,198701
62,14200
1210,143901
1030,116700
62,10401
1210,141400
1030,124401
62,24900
1210,155501
1210,140601
1210,136100
1210,146001
1210,148101
1210,135301
1210,143200
1210,146800
1210,135201
1210,142901
1210,140801
1210,147100
1210,135601
1210,159001
172,29500
62,10900
62,8000
1120,127501
1120,293501
62,16700
1120,136700
1120,192701
62,11300
1120,126501
1120,135001
62,14300
1120,132501
1120,126700
62,11800
1120,130601
1120,139101
62,13100
1210,134201
1030,116200
62,15700
1120,133800
1210,127601
1030,82700
62,12400
1120,92701
1210,106400
1030,95000
62,11300
1120,94801
62,14700
1210,145601
1030,111800
62,11400
1210,136201
1030,111700
62,14400
1120,148600
1120,128601
62,9900
1210,132501
1030,128701
62,15500
1120,143400
1120,125501
62,9900
1210,134201
1030,168501
62,13200
1210,141001
1030,115500
62,16700
1120,133600
1120,132301
62,10800
1210,147301
1030,115500
62,15300
1210,141400
1030,116001
62,11900
1120,127901
1120,135400
62,13700
1120,133400
1210,149401
1030,115400
62,17300
1210,186001
1030,114700
62,10300
1210,134801
1030,125901
62,13800
1120,191701
1120,125600
62,12201
1120,118500
1120,131301
62,14100
1120,131201
1120,127200
62,14901
1120,178301
1120,170600
62,12401
1120,127500
1120,147201
62,12800
1120,146501
1210,550003
1030,125000
62,15200
1120,138201
62,12000
1120,123501
1120,141901
62,10800
1210,133400
1030,142301
62,13700
1120,130501
1120,124901
62,16300
1210,147901
1030,130700
62,10700
1120,117901
1120,126100
62,13700
1120,127300
1120,122801
62,10300
1120,126701
1120,134200
62,25300
1120,129200
1120,128301
62,11600
1120,126001
1120,130200
62,13800
1210,140300
1030,123801
62,15300
1210,156801
1210,137101
940,107300
1120,147201
1120,131701
62,16000
1120,124600
1210,180501
1030,126201
62,14800
1120,130701
1120,120301
62,10500
1210,135600
1030,122101
62,15900
1120,144101
62,10600
1120,125301
62,15000
1210,142701
1030,168300
62,12500
1210,135901
1030,115301
62,14600
1120,142901
1210,133400
1210,130001
940,116301
62,15000
1210,140701
1030,115900
62,12500
1120,132001
1120,195601
62,14600
1210,135101
1030,114500
62,16901
1120,130700
62,10300
1120,127201
1210,133101
1030,135500
62,25301
1120,137900
1210,134201
1030,118701
62,16300
1210,139501
1210,137000
940,118401
62,10600
1120,124301
1120,125600
62,14300
1120,127100
1210,133301
1210,140801
940,117500
62,25400
1120,130301
1120,126301
62,11800
1210,135801
1030,114300
62,10500
1210,136701
1030,145201
62,19400
1210,152201
1210,141800
940,110501
62,16700
1210,149901
1030,132101
62,11200
1120,130200
1120,254901
1210,142301
1210,139400
940,109901
62,17300
62,12700
1120,122801
1210,195401
1210,140601
1210,148000
1210,148201
760,93301
1210,131900
62,17600
1030,707303
1120,157501
62,11100
1120,165301
1210,156701
1030,125900
62,11200
1210,140201
1030,152701
62,17800
62,13500
1120,140601
1210,235001
1210,152701
1210,158401
1210,167801
1210,151000
1210,155600
1210,172900
1210,166300
1210,161201
1210,150501
1210,170801
1210,219101
1210,162001
1210,157601
1210,148200
1210,184400
1050,220001
62,15200
62,11300
1210,168401
1210,158100
1210,192301
850,150700
62,15501
1120,174901
1210,163700
1030,157201
62,15500
1120,178001
62,14000
1120,171501
1120,176100
62,17000
1210,178401
1210,151800
940,127001
62,16500
1210,170001
1030,119801
62,12100
1120,165501
1120,160901
62,15000
1120,164801
1120,165301
62,36800
1120,149901
62,15300
1120,155401
1210,164201
1210,143500
940,153900
62,17400
1210,177000
1030,852604
62,74600
1120,228701
1120,347701
62,31301
1210,787103
1030,189100
62,27900
1210,153001
1030,115400
62,14000
1120,132201
1120,138801
62,15000
1210,143201
1030,136000
62,12400
1120,147301
1210,145701
1030,126301
62,10700
1120,124100
1120,135400
62,14400
1120,144701
1120,123001
62,13300
1120,126900
1210,142100
1210,148101
940,108201
62,10400
1210,141600
1030,125100
62,11200
1210,140901
1210,141001
940,114400
62,15901
1210,141300
1030,127401
62,10800
1120,196301
1210,205501
1030,118401
62,10800
1120,125500
1120,128800
62,16700
1120,154601
1120,183701
62,10200
1120,194201
1120,202501
62,32800
1210,206801
1030,184601
62,18200
1210,184501
1030,120301
62,11000
1120,130100
1120,135600
62,16500
1120,136501
1120,123101
62,10500
1210,137700
1030,125400
62,14600
1210,157101
1030,118801
62,11600
1210,142701
1030,123600
62,10800
1210,135900
1030,117901
62,14800
1210,140301
1210,148200
940,106801
62,11800
1120,138301
1120,129501
62,10500
1120,125900
1120,138001
62,14000
1210,163101
1030,116401
62,10600
1120,130700
1120,134801
62,13900
1120,131801
1210,131801
1210,138600
940,146101
62,17200
1120,137300
1120,126501
62,10100
1210,147101
1030,126101
62,10800
1120,138000
62,15401
1120,145000
1210,142001
1030,127801
62,11000
1120,123000
1120,140600
62,13800
1120,132801
1210,208901
1030,118501
62,16600
1120,134101
1210,133700
1030,118601
62,10600
1120,130601
1210,178601
1030,112300
62,10800
1210,138101
1030,125301
62,15800
1120,131801
1120,142100
62,11000
1210,208501
1030,123500
62,10900
1210,137201
1030,110001
62,16500
1120,132501
1120,121600
62,10400
1120,179501
1210,144701
1030,125701
62,11700
1120,124700
1120,122201
62,15100
1210,140801
1030,133101
62,11100
1210,138500
1030,126001
62,79301
1210,140900
1030,111701
62,10200
1210,136501
1210,159000
940,118700
1120,123201
62,46100
1210,141401
1030,132701
62,12000
1120,3.91192e+06
1210,166701
1030,141701
62,15000
1120,132701
1210,3.71472e+06
1210,160801
940,111401
62,11100
1120,134401
1120,131500
62,14400
1210,145401
1030,121601
62,10700
1210,156901
1030,140200
62,13700
1210,143801
1030,117201
62,12600
1210,135701
1030,124500
62,11800
1210,134401
1030,118401
62,10300
1120,143600
1120,136500
62,12700
1120,123401
1120,126201
62,11900
1120,129400
1210,133501
1030,115401
62,15500
1210,140200
1030,148201
62,13600
1210,152601
1030,128901
62,13200
1120,147201
1120,143400
62,12400
1120,133801
1120,139601
62,14900
1120,145301
1120,130800
62,11100
1120,125400
1210,546602
1030,187801
62,21600
1120,193701
62,11300
1120,263101
1210,229101
1210,189201
1210,220701
1210,368202
1210,235901
1210,197701
1210,201301
1210,197201
1210,160601
1210,138601
1210,182601
1210,220101
1210,160401
1210,184801
1210,181201
1140,166200
62,15001
62,30500
1120,176001
62,11000
1210,147001
1210,140100
1210,145001
850,125301
62,12100
1210,170301
1030,256501
62,257901
1120,241801
1120,148701
62,12300
1120,181401
1210,149101
1030,141000
62,12001
1120,174000
1210,212501
1030,230802
62,22200
1210,178901
1210,143200
940,116201
62,17800
1210,147701
1210,140201
1210,156600
850,119000
62,14400
1210,146900
1030,116001
62,11100
1210,137101
1030,141401
62,12500
1210,152301
1030,125800
62,14700
1210,139900
1030,118601
62,10600
1120,126201
1210,142300
1210,159801
940,112601
62,10400
1120,123900
1210,142500
1030,126301
62,12100
1120,130901
62,10600
1210,136200
1030,144400
62,11700
1210,142901
1030,117501
62,26500
1210,166801
1030,124501
62,10600
1210,138100
1030,118000
62,11900
1210,142401
1030,121101
62,12000
1210,133800
1030,142901
62,12200
1120,127901
1120,130801
62,10900
1120,170600
1210,140700
1030,118701
62,12800
1120,145201
1120,131600
62,11200
1120,137900
1120,130401
62,11700
1210,144301
1030,123900
62,11801
1210,181500
1210,144401
940,113001
62,13100
1210,139001
1210,137000
1210,156001
850,120401
62,13900
1210,138901
1030,118500
62,11901
1120,130000
1120,124601
62,10500
1120,140901
1210,146900
1030,122401
62,13300
1120,122901
1120,132000
62,11800
1210,139300
1030,119601
62,10400
1120,124001
1120,144600
62,14301
1120,146300
1120,133101
62,10700
1120,131801
1120,155001
62,12200
1120,132901
1120,132401
62,12400
1120,131100
1120,138000
62,12400
1210,135701
1030,118001
62,20201
1210,170600
1030,129200
62,13000
1210,150501
1030,126401
62,13200
1120,149401
1120,139500
62,10500
1120,184601
1210,158001
1030,121301
62,12000
1120,129901
1120,129000
62,11600
1120,133501
1120,143501
62,13200
1210,145301
1210,142500
1210,143501
1210,141401
760,93500
62,11401
1120,200800
1210,147400
1210,145601
1210,142901
1210,139200
1210,159800
1210,157401
1210,172001
1210,139801
1210,157001
1210,157900
1210,157300
1210,174301
1210,153301
262,42100
62,11200
62,10300
1120,143601
1120,151501
62,13500
1210,152501
1030,151901
62,17300
1210,170701
1210,154100
1210,201701
1210,179401
760,108501
1120,192601
62,16201
1120,175600
1120,175101
62,11000
1120,156501
1120,164301
62,11900
1210,168101
1030,160801
62,64100
1210,219801
1030,135600
62,10400
1210,154601
1030,126701
62,13500
1210,156701
1030,197901
62,13200
1120,164001
1120,261201
62,17700
1210,248502
1030,260101
62,25100
1210,259801
1030,224201
62,20900
1210,207201
1030,143701
62,12200
1120,138401
1210,141800
1030,124401
62,10400
1210,155401
1210,161101
940,112100
62,12400
1120,133401
1210,144501
1030,156701
62,11000
1120,128000
1120,188001
62,21800
1120,140301
62,12600
1210,142201
1030,138100
62,17800
1210,163100
1030,120201
62,10100
1120,127901
1120,131700
62,13801
1120,132100
1120,126101
62,10100
1120,130201
1120,160300
62,11200
1120,131600
1120,129701
62,12100
1120,126001
1120,133600
62,11200
1210,136600
1030,138301
62,12100
1120,128601
62,15000
1120,129900
1120,129601
62,9900
1120,122701
1120,126700
62,10600
1120,129300
1120,131701
62,14700
1120,126801
1120,130600
62,10101
1210,141700
1030,117501
62,13000
1120,154401
1210,158501
1030,118100
62,11800
1120,132301
1210,134301
1030,114100
62,10200
1210,137501
1030,145701
62,14100
1120,136401
1120,125300
62,18800
1120,139801
1120,145301
62,10600
1120,127200
1120,126101
62,13700
1120,122901
1120,126800
62,10700
1120,136400
1120,150401
62,15900
1120,138501
62,12500
1120,144000
1120,129100
62,19500
1120,157501
1120,134500
62,10101
1210,140500
1210,139901
1210,142701
1210,138700
1210,138000
1210,152801
1210,139801
1210,136000
1210,144200
1210,139801
1210,157801
1210,163301
1210,136100
262,35001
62,11600
62,7900
1120,131300
1120,129500
62,11300
1210,135101
1030,116801
62,12300
1210,173800
1030,126100
62,11700
1120,126301
1120,129101
62,11400
1120,128800
1120,136501
62,12000
1210,152201
1030,117001
62,11900
1210,140300
1030,121401
62,11800
1210,135101
1030,119000
62,11200
1210,145600
1030,118801
62,11000
1120,125901
1210,139500
1030,117801
62,13100
1120,126701
1120,129500
62,11300
1120,139900
1120,127301
62,11100
1120,127001
1120,131200
62,20200
1120,153601
1210,139801
1210,178900
940,119000
62,11100
1210,146101
1030,128301
62,32801
1210,207601
1030,127800
62,13600
1120,144200
1210,177101
1030,138101
62,11000
1210,151901
1030,144801
62,13000
1120,151101
1210,156600
1030,129201
62,13900
1120,147801
1120,152901
62,11900
1120,147200
1120,247601
62,14400
1120,160101
1120,145300
62,13601
1120,157700
1120,403702
62,24901
1120,214101
1120,251401
62,27100
1210,417602
1030,371902
62,160800
1120,1.85851e+06
1120,213801
62,24300
1120,166500
1210,154501
1030,163501
62,13100
1120,190401
1210,158801
1030,165001
62,11600
1120,133800
1120,179501
62,12800
1210,148001
1030,126901
62,12800
1210,149101
1030,120900
62,11200
1210,150401
1030,141201
62,12500
1210,139301
1030,118100
62,16300
1120,127601
1120,125401
62,12700
1120,130201
1120,171000
62,11601
1210,135500
1210,143601
1210,144101
1210,137100
1210,141101
1210,155701
580,78500
62,12800
1210,137300
1210,142301
1210,140601
1210,134300
1210,136001
670,93901
62,12000
1210,139900
1210,133501
1210,172400
1210,173201
1210,206001
1210,145001
1210,224201
1210,247102
1210,154400
1210,149800
1210,145001
130,17400
62,10300
1120,132801
1120,149901
62,14700
1120,135001
1120,134200
62,10400
1120,126801
1120,154101
62,20800
1120,135401
1120,154001
62,13100
1120,134400
1120,131201
62,10500
1120,131101
1120,128400
62,13500
1210,164700
1030,139100
62,11100
1120,127501
1120,129301
62,11500
1120,130800
1120,128501
62,11700
1120,126401
1210,151001
1030,126700
62,10500
1210,134301
1030,123501
62,17600
1210,163901
1030,137701
62,13300
1210,136000
1030,120901
62,10800
1120,148501
1120,129001
62,15300
1120,148701
1120,130100
62,12600
1120,126201
1210,136301
1030,126400
62,11300
1120,130101
1120,124901
62,13800
1210,160601
1030,117600
62,10300
1210,136101
1030,121101
62,11500
1120,129501
1210,135600
1030,118701
62,45400
1120,139401
1120,129101
62,10600
1120,127400
1210,139001
1030,121801
62,11100
1210,140700
1030,137100
62,13900
1210,142201
1030,118101
62,10400
1120,135700
1120,133300
62,12100
1210,168001
1030,124101
62,13000
1120,180001
1120,159101
62,17900
1210,160401
1030,122501
62,10700
1210,562902
1030,227401
62,18400
1120,218501
1120,218401
62,16801
1210,220901
1030,171401
62,11500
1210,209901
1210,207101
1210,211901
1210,175201
1210,170501
1210,161301
1210,139400
1210,143201
1210,145001
1210,165801
1210,170201
1210,188101
352,60200
62,16500
1210,204901
1210,198701
940,260401
62,22500
1120,145001
1210,146400
1210,148801
1210,150201
1210,145501
1210,173300
1210,530903
1210,252601
1210,142401
1210,154401
1210,146901
1210,141700
130,25501
62,10500
1210,136100
1210,166001
940,132901
62,12500
1120,143001
1120,141701
62,11700
1120,131900
255,27000
62,10900
100,19800
100,12600
100,11600
100,11100
94,30500
74,12700
149,22800
66,10200
62,8801
280,50900
62,12100
74,11900
100,13300
66,10800
62,8200
180,28100
62,9300
276,35900
195,22700
62,10100
337,53500
62,10300
55,8400
62,7700
100,12801
343,38100
62,9200
100,12900
100,11400
100,10900
63,8500
74,9000
62,8500
294,28300
62,8800
100,18700
100,11500
100,11100
62,7900
62,10100
62,7200
62,7800
294,28600
62,10600
63,8300
74,11401
294,34500
62,11200
294,28400
62,10800
63,21500
74,8900
294,27400
62,8401
294,26800
62,8100
63,7900
74,9900
294,26400
62,8500
294,25900
62,8300
63,7600
74,8400
294,38001
62,8600
294,25600
62,8400
63,19300
74,12600
294,37500
62,14300
294,30500
62,9400
74,11900
74,9400
62,8900
221,32600
314,43000
170,20400
314,39400
1210,141101
1210,135800
62,11800
116,16600
322,41700
216,27100
146,19500
190,23000
286,34300
62,13800
134,30000
134,21100
134,16100
134,14900
62,8500
63,20800
74,12700
294,36100
62,9400
294,27900
62,8500
118,15400
118,15800
63,9600
74,9400
294,29701
62,9000
294,27600
62,8600
63,9100
74,8400
294,26700
62,13700
62,7400
74,10400
74,9701
62,8300
221,31200
314,40500
170,20900
314,38200
1210,138701
1210,138601
62,11500
64,10000
322,59600
216,29300
146,18701
194,24100
218,23300
170,34800
162,18900
338,40400
146,24701
179,20300
262,30500
326,36800
146,18200
179,21300
210,24401
230,26200
146,15700
179,19200
354,36800
290,33900
146,16300
179,19701
214,23300
258,29000
146,27700
179,20300
194,22800
246,36900
146,22701
179,49700
194,39600
312,108500
146,27900
179,165601
234,50200
230,44400
146,17400
179,21700
194,25700
226,25700
146,16100
179,21000
534,50100
226,26800
146,17300
179,18900
338,43500
222,46001
146,21200
179,23400
214,39200
342,42700
146,17900
179,20300
202,23000
222,26900
146,97300
179,21801
194,24000
222,26700
146,18400
179,19400
194,22700
222,25100
146,18300
179,21301
194,23100
222,27900
146,17100
179,19800
194,24700
154,17100
190,21801
62,8900
134,19000
134,15700
134,14500
134,14500
134,32400
62,43401
134,19600
134,16300
134,16100
62,8100
74,12400
74,9600
62,8100
297,46000
302,37801
62,10000
62,8800
62,6700
74,9200
74,8600
62,7700
65,8300
1210,141001
202,33200
62,9000
62,7900
62,7300
62,6600
74,10100
74,10201
62,7800
1210,127200
90,16100
62,8600
1210,131901
120,24300
62,10200
62,13801
62,15800
62,8600
74,10500
74,9300
62,9000
222,25500
170,19500
230,27700
234,26801
74,10300
74,9100
62,7400
74,10400
74,8900
62,8000
1210,129501
263,37100
62,11200
1210,146501
242,50400
62,9900
62,7400
62,7300
62,6900
1210,139601
169,50700
62,37700
346,63401
282,36600
167,23900
314,40300
266,32801
330,42300
130,19800
330,66600
114,16800
202,27001
202,23500
230,27900
330,38300
74,11400
74,10300
62,8800
302,38801
190,23100
798,100000
782,111900
74,14100
74,11301
62,10200
221,35700
314,54600
170,21900
314,38400
74,11101
74,9800
62,8000
1210,143300
245,52101
62,11900
1210,136901
226,41600
62,11200
62,7600
62,8800
62,7000
74,10000
74,8700
62,7300
1210,126501
77,27000
62,8800
1210,204901
90,34900
