pkt大小(Byte),用时(ns)
70,8300
70,8400
74,9100
74,8500
74,8500
70,8500
70,12200
66,11500
62,9200
240,38500
84,13400
62,10700
221,30900
72,11600
62,10900
80,12500
238,32200
62,9200
1210,149200
838,113400
62,13700
1210,144400
150,20500
62,9800
636,74400
188,25400
62,9600
113,15300
113,15400
62,62000
236,33800
152,19300
62,8700
121,15800
130,20500
62,8300
99,32399
121,14800
62,7800
105,13200
97,11600
62,7200
147,17600
130,15400
62,7500
1158,120100
62,8900
132,15300
62,7800
1210,123600
1210,134700
1210,168700
62,11200
1210,125500
62,14100
1210,133600
62,10400
1210,129000
1210,129000
1210,166700
1210,147600
62,11000
1210,2.4136e+06
1210,131599
103,17800
62,13500
62,8400
1210,134400
1210,146400
1210,131200
1210,138000
62,13800
62,9500
1210,132000
1210,196700
62,15000
1210,175600
1210,149500
1210,129200
1210,133500
62,13200
62,9100
1210,124300
103,15500
62,9300
62,8300
62,7500
62,7200
1210,127299
1210,150000
1210,136300
62,10300
1210,127300
1210,135100
1210,132900
1210,131000
1210,145600
1210,134900
62,13000
1210,130000
1210,125800
103,19900
62,12900
62,8700
62,8500
62,8000
62,7700
62,7500
62,7200
62,6900
62,6600
62,6500
62,6000
62,6800
62,6700
1210,147400
1210,141999
1210,262100
1210,143000
1210,132700
1210,128700
1210,138200
1210,137500
1210,136300
1210,135800
1210,139200
103,15300
62,9900
62,8600
62,8500
62,8400
62,8200
62,7900
62,8200
62,7900
62,8200
1210,126500
62,13900
1210,145600
1210,128500
1210,127800
1210,134900
1210,136300
1210,128600
1210,136500
1210,133700
1210,125500
1210,127800
103,20400
62,12800
62,9300
62,8100
62,7000
62,7700
62,7500
62,6600
62,6900
62,6900
62,6700
62,7600
1210,126200
1210,144700
1210,161799
1210,137000
1210,129800
1210,128000
1210,137700
1210,150200
1210,176500
62,14400
1210,131300
1210,127800
103,14600
62,9300
62,7900
62,7700
62,7400
62,7000
62,7100
62,6600
62,7300
62,7200
62,6600
62,6300
1210,121900
1210,197900
1210,130500
1210,127200
1210,136399
1210,132400
1210,126900
1210,566400
1210,150300
1210,131300
62,11100
1210,137000
103,29400
62,11900
62,9700
62,9300
62,9000
62,9000
62,8800
62,8900
62,8700
62,8400
62,8200
62,8300
1210,131500
1210,130500
1210,138700
1210,130100
1210,126700
1210,144300
1210,150900
1210,133700
1210,134700
1210,145000
1210,142300
62,11100
103,15700
62,9600
62,9400
62,9000
62,8800
62,20400
62,9700
62,81600
62,13700
62,15400
62,10000
62,26700
1210,143200
1210,137300
1210,125600
1210,128499
1210,146600
1210,149100
1210,129600
1210,130800
1210,133500
1210,128100
1210,134700
103,30900
62,11400
62,9600
62,9400
62,9300
62,8700
62,8800
62,8400
62,9000
62,8000
62,8300
62,8200
62,8400
1210,132300
1210,126900
1210,140300
1210,136400
1210,130900
1210,200500
1210,134500
62,10300
1210,129800
1210,137800
1210,141200
1210,141000
103,15000
62,11900
62,14500
62,12400
62,9300
62,9600
62,9000
62,8600
62,8500
62,8400
62,8900
62,9100
1210,150200
1210,137900
1210,142500
1210,156000
1210,202200
1210,141299
1210,142700
1210,162300
62,14300
1210,149000
1210,138300
1210,207100
103,20000
62,10700
62,8600
62,8600
62,7800
62,8000
62,7600
62,7700
62,7000
62,7200
62,7300
62,7200
1210,138100
1210,145500
1210,138400
1210,204500
1210,213099
1210,167100
1210,159500
1210,177700
1210,237000
62,15400
62,11400
62,10100
62,8100
62,8900
62,10100
62,7900
62,8600
62,7400
62,8900
62,9000
62,8100
62,7200
62,7600
62,7900
62,8600
62,9200
62,7600
62,10100
1210,166100
665,101400
62,15000
62,10900
96,17400
62,9000
70,13900
62,9800
70,9400
62,7800
62,9400
62,7900
119,21300
130,116700
62,12100
99,15500
138,23300
62,8700
105,16000
97,13900
62,8900
147,23900
130,21000
62,9300
875,124299
62,14200
1210,145300
1210,140000
1210,144300
1210,128200
1210,150900
1210,161500
1210,151000
1210,152300
1210,212500
1210,167400
1210,147700
103,18500
62,10500
62,9500
62,7900
1210,131699
1210,127200
1210,137200
1210,144600
1210,138800
1210,2.1152e+06
1210,223900
1210,162900
62,11000
1210,151000
1210,138900
1210,141700
103,15200
62,9800
62,9200
62,8600
62,8200
62,8200
62,7900
62,8000
62,8300
62,7900
62,7900
62,7900
1210,129000
1210,194199
62,14600
1210,132100
1210,133300
1210,135900
1210,136500
1210,195700
1210,156300
1210,141100
1210,128400
1210,130800
103,20500
62,12000
62,8800
62,7700
62,6900
62,6600
62,7200
62,9400
62,9900
62,8600
62,9500
62,9800
62,9500
62,9300
62,11400
62,8900
62,9300
62,8400
1210,280199
1210,221200
1210,303400
1210,363100
1210,189800
1210,154900
1210,139300
1210,197600
1210,134200
1210,134299
1210,122200
103,14600
62,8900
62,7500
62,7200
62,11500
62,10100
62,7100
1210,129900
1210,132700
1210,181000
1210,126600
1210,144200
1210,140600
1210,129800
1210,136500
1210,148200
1210,129100
1210,138800
62,13600
103,16700
62,9700
62,9000
62,8000
62,8300
62,8200
62,7600
62,8200
62,8100
62,7800
62,7900
1210,130200
1210,125700
62,13300
1210,185100
1210,140100
1210,127000
1210,134800
1210,134000
1210,127400
1210,147700
1210,135400
1210,127000
103,16300
62,9600
62,8300
62,8600
62,12300
62,11500
62,9300
62,9300
62,9500
62,8000
62,7700
62,7300
62,7100
1210,127099
1210,125700
1210,124700
1210,132800
1210,135800
1210,126600
62,10500
1210,127000
1210,133800
1210,138500
1210,140700
1210,139600
103,19600
62,10200
62,9400
62,8900
62,8800
62,8500
62,8800
62,9000
62,8100
62,8900
62,8400
62,8100
1210,144600
1210,134700
1210,134200
1210,137600
1210,135900
1210,129700
1210,130200
1210,131000
1210,135100
1210,134600
1210,173400
103,20200
62,12000
62,8400
62,7700
62,7100
62,7200
62,7000
62,6700
62,6600
62,6700
62,6500
62,6800
62,7000
62,6300
62,6300
62,7400
62,6600
62,6500
62,6800
62,6300
62,6300
62,6900
1210,127100
1210,123600
1210,131800
1210,234300
1210,127000
1210,132800
1210,130300
1210,132400
1210,127900
62,14000
1210,202500
1210,128300
103,14800
62,9100
62,7800
62,7100
62,6700
62,6900
62,6900
62,6700
1210,122100
1210,133600
1210,130800
1210,182200
1210,146300
1210,133900
1210,138700
1210,132600
1210,135800
1210,143100
62,11000
1210,127800
103,19200
62,13600
62,9300
62,9500
62,86200
62,10300
62,8900
1210,128500
1210,126600
1210,127000
1210,146000
1210,134600
1210,129499
1210,134500
1210,139200
1210,127500
1210,134300
62,24800
1210,128400
103,16100
62,9300
62,9200
62,9000
62,8500
62,8400
62,8500
62,7700
62,8000
62,7900
62,8000
62,8000
1210,128900
1210,134300
1210,135500
1210,128300
1210,150000
1210,142800
1210,170599
1210,133900
1210,133200
1210,123600
593,66600
62,16100
62,12800
62,9700
62,8800
62,8600
62,8200
62,8700
62,8400
62,8800
62,8400
134,18200
62,8800
62,8500
62,8700
62,8200
62,7900
62,8500
62,8100
62,7900
62,8100
62,8100
62,7600
96,13100
62,7800
119,15700
130,17200
62,9000
99,14200
125,15400
62,8000
105,13700
97,12600
62,8300
147,19000
130,16500
62,8900
141,17700
62,18800
135,18400
62,9200
166,25400
62,12000
126,17700
62,9200
1210,130600
1210,179800
1210,124700
1210,135300
1210,153699
1210,126000
1210,126200
1210,148000
1210,132000
1210,128300
1210,134500
103,18300
62,9700
62,8200
62,7800
62,7700
62,7400
1210,128400
1210,124000
62,14200
1210,225000
1210,124400
1210,124800
1210,132400
1210,131399
1210,125800
1210,138100
1210,131700
1210,132500
103,15600
62,10100
62,9600
62,9300
62,8700
62,8500
62,8900
62,8800
62,12700
62,11900
62,9000
62,8900
62,8300
62,8100
1210,129900
1210,129600
1210,185800
1210,144000
1210,130900
1210,128000
1210,129000
1210,135300
1210,144599
1210,177900
1210,133100
103,19400
62,10000
62,8600
62,7800
62,7500
62,7200
62,6900
62,7200
62,6600
1210,132900
1210,129500
1210,1.7199e+06
1210,136400
1210,123800
1210,183900
1210,132500
1210,130000
1210,125800
1210,132300
1210,133600
62,10500
103,15300
62,9800
62,8200
62,7300
62,7200
62,11300
62,13300
62,9400
62,8600
62,8000
62,8500
62,8600
1210,132700
1210,126799
1210,126200
62,14000
1210,131700
1210,129400
1210,125600
1210,177500
1210,136200
1210,131300
1210,129000
1210,133200
103,18000
62,9800
62,8300
62,7400
62,6900
62,6900
62,6500
62,6600
62,6700
62,6900
62,6900
62,6600
62,6700
1210,139600
1210,135200
1210,136499
1210,126000
1210,130800
1210,131700
1210,182100
1210,124000
62,13600
1210,130800
1210,124400
1210,123200
103,18400
62,11700
62,8300
62,7400
62,7100
62,6900
62,7100
62,6600
62,6800
62,6400
62,6800
1210,137600
1210,128800
1210,147700
1210,133600
1210,133899
1210,126800
1210,131800
1210,148900
62,10800
1210,152700
1210,131000
1210,142900
103,19900
62,10600
62,9000
62,8800
62,8900
62,8500
62,8300
62,8100
62,8200
62,7800
62,7700
62,7700
1210,139400
1210,198400
1210,143500
1210,136500
1210,134400
1210,136999
1210,133000
1210,144700
1210,129000
1210,133200
1210,129400
62,14100
103,18300
62,9400
62,9100
62,8600
62,8500
62,7800
62,7900
62,7900
62,7800
62,7800
62,7500
62,7800
1210,133100
1210,234300
1210,131800
1210,136300
1210,134600
1210,197500
1210,201099
1210,149800
1210,130100
1210,134700
62,13400
1210,133800
103,15100
62,8900
62,8000
62,7600
62,7600
62,7000
62,6900
62,6900
62,7000
62,7300
62,6700
62,6400
1210,193600
1210,146800
1210,149400
1210,140700
1210,164599
1210,145200
1210,140100
1210,138100
1210,144400
62,13400
1210,198900
1210,141500
103,16900
62,12200
62,8300
62,7700
62,7100
62,6700
62,7500
62,7100
62,6600
62,7000
62,7700
62,6600
1210,140200
1210,142700
1210,138200
1210,217700
1210,178299
1210,151500
1210,163100
1210,159300
1210,215900
62,14800
1210,155000
1210,150000
103,17300
62,9100
62,10200
62,10200
62,7600
62,20700
62,10900
62,10000
62,8900
62,9700
62,9600
62,10400
1210,155400
1210,245700
1210,444399
1210,159600
1210,195800
1210,133300
1210,127900
1210,133900
1210,146000
1210,139600
593,76500
62,16000
62,12100
62,8500
62,8100
62,7200
62,7700
62,6800
62,7000
62,6000
62,7300
134,20800
62,7700
62,7400
62,18600
62,7600
62,8000
62,6400
62,7100
62,6200
62,6000
62,6300
62,6900
96,13600
62,7200
119,17400
130,15700
62,7400
99,13900
122,16000
62,8200
105,12900
97,13700
62,8300
147,17900
130,15900
62,7600
1028,125299
62,11000
1210,135000
1210,150100
1210,203700
1210,159700
1210,137300
1210,167100
1210,260200
1210,168000
1210,192900
1210,218499
1210,370500
103,36600
62,46100
62,15700
62,11500
62,13600
62,12900
1210,296800
1210,298000
1210,144100
1210,140500
1210,128300
1210,137600
1210,194099
1210,132400
1210,132700
1210,135900
62,11300
1210,130100
103,14600
62,8900
62,12700
62,10400
62,7800
62,7400
62,7000
62,7000
62,6900
62,6900
62,7400
1210,214700
1210,122900
1210,132000
1210,130500
1210,138300
1210,126700
1210,172100
1210,133799
1210,131300
1210,124300
1210,132700
103,18700
62,10200
62,8500
62,7700
62,7500
62,7300
62,7400
62,6700
62,6600
62,6600
62,7000
1210,153500
1210,141700
1210,137500
62,12900
1210,132200
1210,122800
1210,131600
1210,148600
1210,129700
1210,131299
1210,154000
1210,127800
103,17300
62,12600
62,9300
62,8700
62,8300
62,7500
62,8000
62,8000
62,8200
62,7900
62,8000
62,8100
62,8200
62,8100
62,8100
1210,191000
1210,128300
1210,127100
1210,134800
1210,130900
1210,126300
1210,133100
1210,177600
1210,127600
1210,128699
1210,131200
103,18800
62,9800
62,8500
62,7600
62,6500
62,7000
62,6600
62,7200
62,7000
62,6800
1210,130800
1210,149400
1210,140400
1210,126700
1210,139100
62,13200
1210,135500
1210,144700
1210,130000
1210,129500
1210,134100
1210,130199
103,19600
62,12100
62,9000
62,8700
62,7500
62,7200
62,7200
62,7400
62,7600
62,7400
62,6800
62,6700
1210,161000
62,10800
1210,127000
1210,121000
1210,134000
1210,149000
1210,128600
1210,144100
1210,131400
1210,129600
1210,133500
1210,133700
103,14700
62,8900
62,7600
62,7400
62,6800
62,6700
62,6500
62,6900
62,6700
62,6900
62,7200
62,6600
62,6800
62,6500
1210,126100
1210,188200
1210,142300
1210,127000
1210,127700
1210,130100
1210,125900
1210,149000
1210,129100
1210,125300
1210,126800
103,20100
62,12400
62,8000
62,8500
62,7200
62,7400
62,7500
62,6800
62,6700
62,6900
62,7300
62,6800
1210,129900
1210,122700
1210,194800
62,13900
1210,130000
1210,126100
1210,125100
1210,131700
1210,131700
1210,142500
1210,134600
1210,131200
103,15500
62,9300
62,7600
62,7100
62,7200
62,6600
62,6600
62,6900
62,6900
62,6700
62,6900
62,6700
62,11100
62,10200
62,7200
62,7000
1210,127300
1210,121800
1210,175100
1210,139899
1210,144800
1210,144800
62,11100
1210,129900
1210,140400
1210,194500
1210,131100
1210,134000
103,19800
62,12600
62,11200
62,10600
62,10200
62,8400
62,10300
62,9300
1210,163800
1210,161700
1210,193500
1210,175699
1210,175000
1210,175000
1210,135300
1210,147800
62,11000
1210,128000
1210,134700
1210,130700
103,14900
62,9400
62,7900
62,7500
62,7300
62,7200
62,11900
62,10400
62,7400
62,6800
62,6900
62,6300
1210,131900
1210,169100
1210,155400
1210,132600
1210,134100
1210,125900
1210,123400
1210,149100
1210,129400
1210,123900
593,69800
62,12900
62,9000
62,7800
62,7800
62,7200
62,6800
62,6900
62,6400
62,6500
62,6800
136,16600
62,7300
62,6800
62,6900
62,6600
62,6500
62,6500
62,7100
62,7000
62,6900
62,6800
62,6400
96,11900
62,7200
119,15400
130,15800
62,7200
99,11800
120,14200
62,7600
105,28100
97,14900
62,8800
147,19200
130,40400
62,11600
882,97500
62,8200
1210,128100
1210,127500
1210,124299
1210,130600
1210,133000
1210,186200
1210,134900
1210,130000
1210,129200
1210,132900
1210,131000
103,16400
62,8900
62,7500
1210,183500
1210,135300
1210,136200
62,12800
1210,128500
1210,124800
1210,135800
1210,149800
1210,126900
1210,134600
1210,131800
1210,123500
103,14900
62,13300
62,11000
62,7800
62,7100
62,6800
62,145000
62,23100
62,9000
62,34700
62,7700
62,6500
62,6500
1210,320300
1210,126600
1210,166000
1210,126700
1210,190699
1210,135800
1210,136200
1210,136100
1210,131000
1210,130600
1210,213100
103,20600
62,10000
62,16000
62,7900
62,7500
62,7300
62,7000
62,6600
62,6500
62,6700
62,6400
62,5900
62,6400
1210,133000
1210,151700
1210,134700
1210,130300
1210,147400
1210,135900
1210,135700
1210,131400
1210,135600
62,13300
1210,132000
1210,171400
103,20300
62,12100
62,8200
62,7100
62,6700
62,6800
62,6800
62,6900
62,6700
62,6600
62,6600
62,6300
62,6400
1210,129100
1210,123200
1210,122300
1210,129400
1210,183700
1210,142300
1210,136099
1210,133400
1210,122900
1210,134400
1210,144000
103,33500
62,9500
62,7700
62,6900
62,6700
62,7000
62,6500
62,6700
62,7500
62,6800
62,6700
62,6300
1210,125200
1210,130600
1210,143100
1210,131400
1210,185500
1210,144100
1210,124300
1210,121499
1210,133800
1210,130900
1210,125100
103,34600
62,15800
62,9100
62,7300
62,7200
62,6900
62,6700
62,6900
62,6800
62,6200
62,6600
62,6200
62,6100
62,6700
1210,127700
1210,123200
1210,134000
1210,137700
1210,124500
1210,185800
62,14000
1210,132600
1210,1.46281e+07
1210,430600
1210,164199
1210,198800
103,23300
62,10200
62,9000
62,7600
62,7000
62,6700
62,7500
62,6300
62,6700
62,6200
62,6400
62,6700
62,11100
62,9500
62,6100
1210,164600
1210,168400
62,9800
1210,160000
1210,223700
1210,161600
1210,148700
1210,138900
1210,150900
1210,146699
1210,203500
1210,160400
103,21700
62,10400
62,7800
62,7100
62,7600
62,6900
62,7000
62,7100
62,7000
1210,189400
1210,236000
1210,527900
62,49700
1210,199400
1210,143800
1210,145200
1210,3.8707e+06
1210,174300
1210,159300
1210,158700
1210,152700
103,17900
62,9500
62,7500
62,7100
62,6900
62,7300
62,11400
62,10300
62,7500
62,6900
62,22600
62,10800
1210,143700
1210,151200
1210,141800
1210,140900
1210,150100
1210,140999
1210,135400
1210,142700
1210,225400
1210,136900
1210,141500
103,20200
62,9700
62,8100
62,7000
62,7200
62,7900
62,7300
62,7200
62,7100
62,6600
62,6500
1210,141900
62,9200
1210,143100
1210,145900
1210,143700
1210,131000
1210,146900
1210,139800
1210,178900
1210,161900
1210,149800
1210,135100
103,14900
62,9300
62,7700
62,12200
62,10600
62,7800
62,7100
62,8100
62,7100
62,7300
62,7000
62,6500
62,7300
62,7000
1210,147200
1210,154600
1210,169900
1210,142800
1210,140200
1210,135000
1210,140799
1210,159300
1210,138900
1210,131900
593,83800
62,13100
62,8800
62,8200
62,7300
62,7400
62,7000
62,6800
62,7200
62,6800
135,17200
62,7400
62,7000
62,6700
62,7300
62,6800
62,7200
62,6800
62,6400
62,7200
62,6900
62,6400
96,14900
62,8100
119,15600
130,17000
62,8000
99,12900
121,16100
62,7700
105,17100
97,29800
62,12200
147,20000
130,20700
62,8000
330,40200
1210,158900
62,13300
1082,189500
62,12500
134,24400
62,11300
62,55000
1210,196500
1210,235499
1210,202900
1210,201100
1210,154900
1210,219800
1210,138600
1210,144400
1210,143700
1210,137000
1210,134600
103,23400
62,15200
62,10100
62,10100
1210,141499
1210,138100
1210,136800
1210,148700
1210,147000
62,10700
1210,145500
1210,145500
1210,139400
1210,140000
1210,147100
1210,141900
103,16600
62,9100
62,7400
62,7700
62,7200
62,6700
62,7300
62,7000
62,6800
62,6900
62,19400
62,9400
1210,149800
1210,146300
1210,151300
1210,131900
1210,147900
1210,154300
1210,181000
62,10600
1210,132700
1210,154900
1210,144900
1210,138400
103,19700
62,12900
62,8100
62,19200
62,11200
62,8200
62,7300
62,23500
62,6500
62,7000
62,7000
62,6200
62,6400
1210,131900
1210,144300
1210,143099
1210,145600
1210,134200
1210,148500
1210,137800
1210,140900
1210,134100
1210,141100
1210,141400
103,16900
62,9300
62,8000
62,7200
62,6800
62,17200
62,10400
62,9100
62,8600
62,8200
62,7900
62,7700
62,8200
62,8300
1210,156400
1210,143600
1210,141400
1210,133399
1210,144000
1210,156800
1210,134500
1210,140700
1210,141900
1210,135000
1210,141600
103,20000
62,12300
62,8000
62,11200
62,10000
62,9300
62,8900
62,8800
62,8600
62,9000
62,8400
62,8300
62,8800
1210,141200
1210,134100
1210,144600
1210,143500
1210,133299
1210,157700
1210,138000
1210,158100
1210,136000
1210,145200
1210,142600
103,18200
62,9700
62,7800
62,10700
62,35400
62,7900
62,7400
62,7100
62,6500
62,19900
62,10900
62,7500
1210,137600
1210,136400
1210,130700
1210,135200
1210,143500
62,24500
1210,147499
1210,134600
1210,144500
1210,144800
1210,133200
1210,141600
103,31100
62,11400
62,9000
62,8800
62,8800
62,8300
62,8500
62,8100
62,8000
62,8000
1210,137600
1210,132600
1210,141000
1210,141800
1210,135000
1210,156000
1210,150599
62,10700
1210,134200
1210,131900
1210,143600
1210,145200
103,16100
62,8900
62,7400
62,7700
62,55500
62,13500
62,12100
62,9300
62,8200
62,8700
62,9300
62,8900
62,8400
62,7800
1210,142900
1210,133400
1210,136300
1210,142300
1210,153700
1210,184900
1210,148600
62,14700
1210,157200
1210,135500
1210,137200
1210,166900
103,20200
62,10000
62,8100
62,7300
62,7100
62,7200
62,6900
62,7400
62,7200
62,7000
62,6900
1210,137600
1210,138900
1210,143200
1210,135400
1210,149300
1210,141300
1210,142100
1210,133400
1210,143299
1210,147100
1210,137600
103,17400
62,14100
62,11900
62,9300
62,8800
62,8400
62,26500
62,8800
62,8100
62,8900
62,8200
62,8500
62,7900
1210,147700
1210,138700
1210,146200
1210,154200
1210,171000
1210,149800
1210,162300
1210,153900
1210,355899
1210,289200
1210,145400
103,21500
62,10100
62,8100
62,7500
62,7200
62,6700
62,6400
62,6900
62,6700
62,6400
62,6900
62,6500
62,6100
1210,145500
1210,160500
1210,141300
1210,154800
1210,145100
62,12800
1210,142400
1210,146899
1210,217400
1210,146800
1210,146400
593,74500
62,9700
62,7600
62,12400
62,11000
62,7100
62,7100
62,6700
62,6600
62,6900
136,20400
62,7900
62,6800
62,6500
62,6500
62,6400
62,6300
62,6600
62,6500
62,7000
62,6600
62,6200
96,13000
62,7000
119,15400
130,28300
62,8700
99,13300
121,16800
62,7200
105,12600
97,12400
62,7200
147,17800
130,18700
62,8100
1210,146200
1210,150600
1210,158200
1210,151700
1210,214799
1210,177000
1210,156400
1210,157100
1210,221900
1210,210000
1210,261000
940,142800
62,13600
62,9200
62,8100
62,8100
62,6800
1210,242200
1210,167999
1210,196400
1210,179800
1210,201600
1210,225600
1210,183400
1210,186100
1210,188200
1210,247900
1210,188800
103,21899
62,9900
62,9100
62,8500
62,9300
62,9900
62,7500
62,8200
62,8100
62,7700
62,8700
62,10000
1210,171800
1210,175800
1210,277300
1210,172500
1210,174000
1210,197300
1210,208700
1210,154000
1210,141100
1210,154899
1210,147100
62,15500
103,18900
62,9100
62,7900
62,7600
62,7600
62,6600
62,6800
62,6100
62,6400
62,7300
62,7000
1210,172800
62,9500
1210,154100
1210,162100
1210,152400
1210,152700
1210,158900
1210,218800
1210,164200
1210,151300
1210,163300
1210,195000
103,17300
62,15400
62,7200
62,8500
62,6700
62,9200
62,9100
62,8300
62,10600
62,10400
62,7100
62,9400
62,24000
1210,324300
1210,577500
1210,698499
1210,173300
1210,164000
1210,148700
1210,142200
1210,218300
1210,144400
1210,186100
1210,147900
103,19200
62,10100
62,8400
62,7700
62,7600
62,7400
62,7000
62,6600
62,18400
62,9700
62,8700
1210,192699
1210,137200
1210,145800
1210,143100
1210,137700
62,14300
1210,158200
1210,155200
1210,154000
1210,139000
1210,144400
1210,145100
103,15200
62,9500
62,8100
62,7900
62,7600
62,7300
62,7100
62,7000
62,10700
62,10700
62,6900
62,7300
62,7600
1210,141500
1210,134399
1210,135300
1210,138400
1210,143200
1210,142300
1210,189400
1210,138300
62,13800
1210,140900
1210,135000
1210,142900
103,19100
62,10300
62,8900
62,8100
62,7300
62,7000
62,6800
62,6800
62,6600
62,6600
62,6700
1210,156900
62,10000
1210,134800
1210,141299
1210,142200
1210,132400
1210,153200
1210,156300
1210,147500
1210,149200
1210,139700
1210,132000
103,18000
62,9000
62,7800
62,75600
62,17000
62,11700
62,10400
62,10600
62,11300
62,11400
62,10800
62,9800
62,11600
1210,232200
1210,233700
1210,228499
1210,233400
1210,196600
1210,159200
1210,139500
1210,148800
1210,143900
1210,187800
1210,143499
103,20700
62,10400
62,8600
62,7600
62,7900
62,7800
62,7100
62,7400
62,7000
62,7900
62,7100
62,6700
1210,139300
1210,147600
62,13600
1210,153000
1210,188500
1210,135900
1210,162400
1210,144200
1210,140200
1210,137300
1210,140800
1210,140300
103,22000
62,13200
62,8700
62,16500
62,28600
62,8100
62,7500
62,7700
62,7600
62,7200
62,6900
62,7200
62,6900
1210,144700
1210,314499
1210,145400
1210,143100
1210,144100
1210,137400
1210,150300
1210,150499
1210,136300
62,14600
1210,150400
1210,140400
103,15500
62,9700
62,8100
62,7700
62,7900
62,7200
62,7000
62,7300
62,6700
62,7100
62,7100
1210,132200
1210,139900
1210,186100
1210,136500
1210,141700
1210,143700
1210,134600
1210,134700
1210,155700
1210,139300
62,10800
593,68900
62,9300
62,12600
62,10900
62,8300
62,7800
62,7200
62,7100
62,7100
62,7300
62,7800
134,20800
62,7900
62,7200
62,6600
62,6400
62,6700
62,6400
62,7000
62,6400
62,6500
62,6600
62,6500
96,11600
62,6600
119,15700
130,16200
62,7200
99,12400
131,17100
62,7900
105,13800
97,11300
62,7200
147,17700
130,17000
62,8000
1210,145200
610,89800
62,12900
62,8700
1210,141500
1210,135100
1210,132700
1210,140900
1210,155099
1210,147500
1210,146500
1210,140900
1210,136300
1210,141700
1210,151800
173,24200
62,10300
62,7800
62,7700
62,7800
62,7600
1210,134100
1210,136700
62,13700
1210,141600
1210,136900
1210,134300
1210,157500
1210,137499
1210,172400
1210,163000
1210,142500
1210,136700
103,22800
62,31200
62,9100
62,7800
62,7800
62,8300
62,15200
62,8000
62,7500
62,6700
1210,137400
1210,138800
1210,137800
1210,147500
1210,137300
1210,146600
1210,144300
1210,143699
1210,153300
62,10700
1210,137400
1210,138900
103,33400
62,10600
62,8700
62,7500
62,7500
62,7200
62,6700
62,7100
62,7100
62,6900
62,7300
62,6800
1210,134600
62,12700
1210,142700
1210,135700
1210,133700
1210,138800
1210,203000
1210,137300
1210,128900
1210,142099
1210,135900
1210,136200
103,33900
62,13000
62,8300
62,7900
62,7900
62,7900
62,7800
62,7400
62,7100
62,6800
62,8200
62,7400
62,6900
1210,151600
1210,142100
1210,145900
1210,150100
1210,172400
1210,142200
1210,156900
1210,139900
1210,136699
1210,143400
1210,228500
62,11200
103,16000
62,8900
62,7400
62,7200
62,7100
62,7100
62,6300
62,7000
62,6300
62,6800
1210,135300
62,13300
1210,143900
1210,134900
1210,146100
1210,161700
1210,146500
1210,132300
1210,135900
1210,142400
1210,140699
1210,152300
103,21500
62,22700
62,9000
62,8300
62,7600
62,7500
62,7000
62,7100
62,6500
62,7000
62,6800
62,6500
62,6900
1210,138100
1210,137800
1210,170900
1210,180800
1210,148400
1210,147100
1210,168100
1210,153700
1210,154000
1210,186699
1210,155300
103,18500
62,10800
62,8500
62,8100
62,8200
62,7800
62,6800
62,7300
62,6600
62,6700
62,8200
62,6600
62,6400
1210,157300
1210,174300
1210,166800
1210,202600
1210,160900
1210,166900
1210,161100
1210,210500
1210,243699
1210,193900
1210,180000
103,27300
62,15500
62,8400
62,11500
62,10900
62,7800
62,9800
62,9300
62,7100
62,9300
62,8800
62,9300
62,7100
1210,270900
1210,176900
1210,209400
1210,215400
1210,190500
1210,188599
1210,185900
1210,169000
1210,150400
62,15300
1210,234600
1210,146400
103,15200
62,8800
62,7400
62,7400
62,7200
62,6600
62,7000
62,12600
62,10700
62,8600
62,7300
62,7200
1210,155700
1210,157000
1210,290000
1210,196900
1210,169100
62,10900
1210,159800
1210,195200
1210,224800
1210,297600
1210,176000
1210,301800
103,35700
62,15700
62,8200
62,7300
62,10400
62,7900
62,7000
62,7700
62,7300
62,8300
62,8200
62,6700
1210,319299
1210,712800
1210,578200
1210,250399
1210,196100
1210,154500
1210,161700
1210,238300
1210,154200
1210,175700
1210,143600
103,18700
62,10400
62,8400
62,12100
62,10700
62,8100
62,6800
62,6500
62,6600
62,6800
62,6800
62,6800
62,6200
1210,145500
1210,150200
1210,193199
1210,165000
1210,147000
1210,138000
1210,160900
1210,143400
1210,192300
1210,138500
593,80900
62,12700
62,8000
62,7000
62,6900
62,7300
62,7200
62,6500
62,6500
62,6800
62,6600
134,20400
62,7700
62,6900
62,6600
62,6400
62,6600
62,6300
62,6200
62,6500
62,6300
62,6700
62,6800
96,11900
62,6700
119,15700
130,19200
62,7600
99,12100
122,16300
62,7400
105,13300
97,16600
62,11200
147,30300
130,23000
62,8300
331,48000
62,7800
835,98399
62,9000
1210,134000
1210,132000
1210,142800
1210,144200
1210,148200
1210,134700
1210,148100
1210,136500
1210,134700
1210,149700
1210,138600
103,46300
62,10100
62,8600
62,7800
1210,135700
62,13800
1210,139399
1210,138700
1210,131700
1210,144800
1210,213800
1210,136900
1210,136100
1210,150300
1210,142200
1210,155600
103,32600
62,13900
62,10200
62,9300
62,9000
62,8900
62,9200
62,8600
62,8800
62,8800
62,8100
62,7900
1210,140900
1210,137299
62,14500
1210,139600
1210,136000
1210,147700
1210,135800
1210,143700
1210,150700
1210,140200
1210,145100
1210,162000
103,18400
62,9100
62,8000
62,7600
62,7100
62,6800
62,6800
62,6500
62,6800
62,6500
62,6100
62,6400
1210,152500
1210,195100
1210,204599
1210,192500
1210,233000
1210,219000
1210,145400
1210,146900
62,13300
