pkt大小(Byte),用时(ns)
72,12900
72,9900
1130,136100
1130,137899
1130,142200
1130,141300
1130,142100
1130,158700
1130,138100
1130,136800
1130,145600
1130,138200
1130,142700
1130,153500
1130,138500
1130,140800
1130,137999
1130,139000
1130,137800
1130,165100
1130,139600
1130,138500
1130,142900
72,13300
72,9600
72,9000
72,8900
1130,149400
1130,140400
1130,155200
1130,138700
1130,138000
1130,136299
1130,139400
72,13200
72,10100
72,9300
1130,139500
1130,195800
1130,158700
1130,140400
1130,145000
1130,139100
1130,143100
1130,182200
1130,135600
1130,135900
1130,136199
1130,131000
1130,134300
1130,209600
1130,141600
1130,136100
1130,150400
1130,145100
1130,136500
1130,214100
1130,161700
1130,138500
1130,130899
1130,136300
1130,132900
1130,201900
1130,134100
1130,136900
1130,134800
1130,134600
1130,126300
1130,220600
1130,139700
1130,133900
1130,134700
1130,136899
1130,130200
1130,160000
72,14500
1130,133500
1130,128300
255,32900
72,10500
72,8500
72,8200
74,12200
70,9500
72,8900
83,16000
62,9500
68,11700
67,9100
68,8000
67,8800
68,8600
67,7800
81,16700
143,25500
84,13800
377,57900
83,17200
227,33100
98,14100
98,13700
98,11000
74,10300
70,10600
72,9400
62,8200
83,13900
62,37300
72,12800
74,24600
72,8300
62,10400
70,12300
72,9400
433,85600
62,9400
299,62500
1130,144300
1130,153199
72,16900
1130,162200
1130,187000
1130,142800
1130,133700
72,11700
1130,185900
1130,133400
998,129400
1130,250300
1130,141800
72,13000
1130,138900
1130,133500
1130,324699
1130,181700
1130,155400
1130,153600
72,13700
1130,144100
1130,155400
1130,231500
1130,154700
1130,150400
1130,153400
910,124000
72,13400
72,10900
1130,215500
1130,155000
1130,154900
1130,403100
1130,210800
1130,130400
1130,146700
1130,139400
998,138700
72,12799
72,20600
72,9100
1130,157100
1130,197800
1130,167600
1130,130100
1130,157400
1130,177300
1130,135000
1130,145100
998,128900
1130,133899
1130,246300
1086,312800
72,47200
72,15400
72,19000
1130,664800
1130,262900
1130,224800
1130,171800
1130,126400
1130,130200
1130,130400
1130,124000
1130,125700
1130,473400
1130,136400
72,13000
72,10400
72,9700
954,110900
1130,131699
1130,183300
1086,191200
72,18300
1130,173000
1130,189700
1130,242400
1130,178000
1130,183500
1130,132200
1130,125700
1130,198299
1130,131000
1130,126400
1130,122900
1130,124600
1130,125400
1130,124600
72,11100
72,9700
1130,129600
1130,130200
1130,126800
1130,128400
1130,127600
72,13400
1130,131400
1130,162799
1130,129900
1130,135200
1130,129400
1042,118600
72,11700
433,61200
299,48200
1130,127500
1130,190200
1086,115500
1130,123600
1130,125900
1086,121400
1130,128000
1130,145000
1086,136300
1130,124100
1130,138400
1086,130500
1130,133500
1130,124800
1086,179500
1130,131100
1130,124200
1086,121200
1130,133400
72,15100
72,10000
72,9800
1130,126500
1130,142699
1130,133300
1130,134100
1130,493600
1130,154600
1130,139900
1130,125700
1130,122700
1130,122600
954,118700
1130,148699
1130,127300
1086,123300
1130,126500
1130,123200
1086,121200
1130,128900
1130,190700
1086,122800
1130,121600
1130,143000
72,12600
72,10000
1130,124800
1130,124400
1130,194399
1130,126000
1130,122000
1130,120800
1130,123500
1130,122300
1130,120500
1130,220100
1130,125200
1130,123300
1130,122700
1130,122700
1130,123900
1130,180800
1130,126299
1130,122500
1130,121600
1130,126800
1130,123100
778,90300
1130,205700
1130,157700
72,13200
72,10200
1130,121900
1130,122300
1130,122100
1130,133000
1130,196700
1130,208999
1130,122300
1130,125100
1130,139900
1130,125100
1130,188600
1130,127000
1130,120600
1130,122700
1130,128900
1130,121400
208,26600
72,10600
72,8800
445,49200
1130,162300
1130,130299
1130,126200
244,31900
72,10800
1130,124600
1130,122300
1086,119400
1130,139500
1130,125900
138,22000
1130,125700
1130,124900
1086,120400
66,12500
72,11300
1130,129200
1130,123800
1086,144900
1130,126000
1130,127700
138,20600
1130,126600
1130,123000
1086,122400
1130,130200
1130,146000
1086,122000
72,13800
72,11300
1130,126300
1130,122700
1130,136000
1130,126300
1130,208400
72,13200
72,9800
1130,124800
1130,125900
1130,120700
1130,121000
1130,123700
1130,126600
1130,199000
1130,122200
1130,127000
1130,122300
1130,125400
72,12000
72,10100
72,9200
1130,120800
1130,192900
1130,124700
1130,123599
1130,117400
1130,124700
1130,125600
1130,122300
1130,201900
1130,124100
1086,120700
1130,117700
1130,2.2972e+06
72,16200
1130,168100
1130,135000
1130,135799
1130,130700
1130,131600
1130,132400
1130,132600
72,42300
72,11100
1130,137800
1130,131200
1130,135000
1130,130800
1130,129900
1130,138800
1130,181400
1130,136100
1130,134699
1130,134900
1130,134200
1130,126400
1130,157700
1130,135400
72,27100
72,11000
1130,151100
1130,133900
1130,134300
1130,131100
1130,192600
1130,132300
690,86900
1130,138499
1130,132100
1086,126100
1130,132300
1130,184900
1086,127600
1130,129300
72,13300
72,11000
1130,134400
1130,131600
1130,151600
1130,146400
1130,154600
1130,145099
1130,146500
1130,151300
1130,506900
72,15200
72,10600
1130,178600
1130,137500
1130,136000
1130,233000
1130,136300
1130,135200
1130,141199
1130,134300
1130,134100
1130,206500
1130,134800
1130,132800
1130,152600
1130,135500
1130,136000
1130,255300
72,12900
1130,135300
1130,132600
1130,136199
1130,158800
1130,172800
1130,145800
1130,147000
1130,147200
1130,150400
1130,142000
1130,199500
1130,162900
1130,150600
1130,160800
1130,145300
591,81200
72,12900
72,11300
72,10600
72,9000
445,108300
300,76500
1130,147000
1130,153100
1086,161400
1130,141500
1130,192800
1086,178200
1130,172800
1130,174600
1086,164299
1130,170300
1130,171800
1086,158100
1130,172400
1130,169500
1086,158700
1130,277500
1130,228500
1086,163000
1130,154000
1130,136300
1086,179400
1130,142000
1130,141800
1086,188000
1130,154100
1130,184200
1086,154900
1130,180800
1130,175200
1086,165499
72,16300
1130,173200
1130,141800
1086,136500
1130,142700
1130,136000
1086,137700
1130,138100
1130,257200
1086,162300
1130,190200
1130,240199
72,150700
72,61300
72,24800
1130,287900
1130,196900
1130,246400
1130,143600
1130,142200
1130,135600
1130,139199
1130,136900
1130,148600
1130,149800
1130,139600
1130,137200
1130,131700
1130,136700
1130,196400
1130,137600
1130,133000
1130,135500
1130,137100
1130,135899
1130,144200
1130,135600
1130,130000
1130,131800
1130,137100
1130,131100
1130,134900
690,108300
1130,134100
72,12300
1130,131500
1130,134900
1130,129300
1130,133600
1130,130599
1130,191600
1130,135500
1130,135300
1130,134500
1130,134700
1130,134700
1130,147000
1130,185900
1130,134400
1130,134300
1130,128000
1130,132200
72,12800
72,10099
72,9100
72,8800
1130,206100
1130,128300
1130,132700
1130,137300
1130,144700
1130,132400
1130,155900
1130,144100
1130,135800
1130,149600
576,73300
72,11900
72,9600
74,11000
70,9200
72,9600
78,9800
83,14500
78,10600
72,9600
62,7400
62,6600
72,8300
74,8700
74,8600
74,8700
74,8700
251,36299
74,11400
70,9700
72,8800
168,35800
976,125100
248,31600
105,22700
72,10400
101,13500
105,15000
107,13800
102,12500
99,13000
93,11600
92,11400
93,11800
97,11600
62,7500
72,8500
72,8100
62,7000
89,13300
150,20700
74,9700
62,9500
74,9500
62,7000
74,9000
62,6900
83,12700
74,9600
70,8400
72,8900
87,12700
79,11200
62,7400
73,9300
92,13300
62,7300
76,8800
92,11800
62,6700
136,20600
72,10000
62,6900
77,10200
62,8600
72,9400
72,10400
62,7000
62,7000
74,24900
62,12100
72,9200
74,9500
74,9200
72,8500
62,10500
70,10000
72,9700
431,56400
62,9000
298,42400
1130,126700
1130,124400
72,15400
1130,133300
1130,133800
1130,116599
1130,142500
72,14100
1130,112700
1130,112700
998,106200
1130,121200
1130,119000
72,11400
72,10000
1130,134200
1130,161300
1130,122600
1130,110500
1130,106000
1130,116800
80,13000
72,11000
72,9400
431,47500
299,39600
1130,129199
1130,112900
1086,113300
1130,116700
1130,116700
1086,109300
1130,119400
72,12400
1130,109800
1130,261000
1130,120700
796,82600
72,11700
521,48200
298,36700
1130,131200
1130,128600
1086,138800
1130,149699
1130,127000
1086,142100
1130,132700
1130,135100
72,14500
72,12000
1130,153900
1130,143700
1130,126700
1130,129500
1130,131200
1130,127700
998,160100
1130,223699
1130,181800
1086,176400
72,50600
72,13900
1130,184600
1130,253700
281,43300
72,11600
503,71200
299,51300
1130,136300
1130,135100
1086,129900
1130,364699
1130,146700
1086,134500
1130,134500
1130,128200
1086,685800
1130,147200
1130,132700
72,12500
72,9900
1130,145900
1130,132099
1130,127400
1130,126500
1130,124400
1130,126200
1130,130600
1130,140500
1130,133700
954,110100
1130,127800
1130,125600
1086,127200
1130,127300
72,12200
72,10100
72,9000
72,8800
1130,141600
1130,128599
1130,129400
345,43500
72,11000
509,57900
299,43600
1130,128000
1130,130400
1086,178100
1130,132700
1130,129700
1086,126500
1130,145500
1130,136300
1086,152400
1130,130100
1130,127599
1086,162700
552,70400
72,12800
72,9500
72,9600
72,8800
527,64600
299,40200
1130,131800
1130,161700
1086,125300
1130,127400
1130,125900
1086,124000
1130,125600
1130,124400
1086,143200
1130,131599
1130,144000
1086,125300
1130,127000
1130,130300
72,12300
72,10200
72,9000
471,62900
431,48700
295,39900
331,44700
72,11500
74,12700
83,19300
68,12000
67,12300
68,9200
67,9000
68,8600
67,8200
81,12300
143,23100
84,13800
377,52500
83,13100
227,32600
98,12600
98,11700
98,10600
83,13900
62,9000
72,9800
83,12800
72,9300
62,8100
74,10900
70,9300
72,9900
87,14300
79,11900
62,8300
73,10800
92,14000
62,8000
76,10100
92,12900
62,8000
136,23000
72,10800
62,7500
77,9800
62,14400
72,12300
62,7900
72,10600
62,7100
74,11200
70,10400
72,9100
168,25600
184,24700
109,15700
62,9100
101,17799
105,15600
107,15700
102,14800
99,15700
93,14900
92,13000
93,13200
97,12700
62,9200
72,10100
72,10100
62,8500
74,12400
70,10600
72,10400
87,14800
79,12800
62,8400
73,10900
72,10600
62,8700
76,10000
92,13900
62,8300
76,11600
92,13800
62,8900
136,20000
72,16700
62,9900
77,11500
62,8600
72,12400
72,10400
62,8800
62,8500
83,30500
62,20800
72,11200
72,9400
62,8000
74,11400
70,9900
72,10000
87,14600
79,12300
62,8000
73,10200
92,13000
62,8100
76,11000
92,12900
62,7900
136,19900
72,10000
62,7900
77,10000
62,7700
72,9200
72,10400
62,7300
62,7400
74,10200
70,10300
72,8800
168,24800
184,24300
109,16300
62,9000
101,13200
105,14100
107,15200
102,15100
99,14600
93,13600
92,12200
93,11500
97,13100
62,8200
72,8800
72,8100
62,7300
83,13900
68,12200
67,8300
68,8100
67,8300
68,7600
67,7300
81,11500
143,20900
84,19500
377,53400
83,12500
227,32600
98,12500
98,11000
98,10600
94,14800
228,31100
74,11600
74,10900
74,9800
70,9400
72,9799
87,13700
79,14100
62,9200
73,10400
92,14200
62,7600
76,9600
92,12800
62,7800
136,20500
72,10300
62,7400
77,9600
62,7000
72,8900
72,8000
62,7000
62,6600
74,9800
100,15200
74,10300
70,8700
72,9500
87,13200
79,12300
62,7500
73,9900
92,12500
62,7300
76,9000
92,12000
62,7600
136,19200
72,10000
62,7300
77,9400
62,7900
72,9400
62,22600
72,11600
62,7500
74,11100
70,10200
72,10000
168,24800
184,29400
109,17700
62,9500
101,14300
105,14100
107,13800
102,13700
99,14800
93,14000
92,11800
93,12300
97,12000
62,7800
72,9000
72,8600
62,7700
83,14800
74,14000
70,14900
72,10100
328,35600
62,9800
1130,168100
142,30100
1130,150000
286,63300
72,15200
62,9300
72,10400
78,12500
74,11300
72,10300
62,8600
87,13500
81,11800
62,7800
228,33000
76,11000
62,9800
92,12600
190,26800
62,8900
602,76000
76,11000
62,8500
121,16300
119,18500
62,8600
243,32100
119,17500
62,8500
115,15700
103,13700
62,8300
115,15600
119,16100
62,8000
131,15700
72,9100
62,7000
62,13800
72,8800
72,9100
62,7600
83,13900
78,11700
74,13600
72,12000
62,9600
87,19100
81,13700
62,8400
228,32100
76,10800
62,9600
92,12900
190,25300
62,8000
602,74300
76,11400
62,8800
121,18600
119,19500
62,8600
243,30300
119,15900
62,8000
115,15700
119,15400
62,8100
115,14600
119,15000
62,8500
131,16600
72,9600
62,7600
62,14700
72,9000
78,11500
74,11000
72,10300
211,29400
976,121400
248,33400
105,19200
72,10700
101,13300
107,21300
107,15800
102,15500
99,14000
93,12900
95,13400
93,12700
157,21000
95,13600
106,14200
93,13100
129,17600
93,12500
97,11900
62,7800
72,9400
72,9000
78,11000
62,7900
74,10600
72,9200
212,29500
62,9300
1130,137100
348,55400
72,14400
248,31800
105,15400
149,19200
72,9600
100,15300
98,12900
102,13400
97,12500
93,12200
92,12000
93,162600
62,23300
98,48400
62,13000
72,21500
72,13100
62,13100
74,31300
70,18400
72,18700
87,43400
79,35200
62,16100
73,24000
92,45000
62,11100
76,23200
92,60900
62,22100
136,93400
72,23000
62,12600
76,12400
92,16900
62,8800
76,10100
97,46500
62,13900
136,21000
72,34700
62,33400
77,21500
62,8100
72,12900
72,10500
62,10200
62,9100
74,16800
70,15200
72,36800
87,25700
79,23100
62,12100
73,19800
92,25300
62,26300
76,21400
97,24000
62,10300
136,33100
72,20800
62,9800
77,14500
62,11000
72,12800
62,8000
72,18000
62,13500
83,39200
78,22700
74,13200
72,16200
62,12700
87,17100
81,23600
62,12600
228,90500
76,13600
62,20900
92,27000
190,49400
62,11700
602,141900
76,13600
62,12000
121,42600
119,29500
62,9200
243,44200
119,24800
62,9200
115,19500
119,17400
62,9100
115,20100
119,19400
62,8300
131,23300
72,9800
62,7900
62,35300
72,10300
83,16200
68,27400
67,11800
68,10300
67,11900
68,10700
67,8600
81,26500
143,41299
84,20800
377,84200
83,23800
227,50400
98,17900
98,45600
98,16200
352,50500
350,43200
74,12200
70,10600
72,10200
87,14700
72,11200
78,11600
74,11800
72,10400
62,9000
87,17000
81,14900
62,9600
228,35600
76,12700
62,10000
92,17400
190,43100
62,10200
602,80600
76,13100
62,243200
121,148400
119,192400
62,17400
243,59700
119,18600
62,9000
115,18300
119,20000
62,8600
115,14700
119,18800
62,8300
131,18600
72,10000
62,7300
62,7100
72,8700
183,48600
183,23600
100,17600
100,14800
100,12300
183,29899
83,19100
183,22500
78,14100
74,10600
72,10300
62,9000
87,14500
81,13300
62,8400
228,37400
76,31500
62,12500
92,15600
190,32000
62,9400
602,82400
76,13000
62,8400
121,15500
119,16800
62,8400
243,30200
119,16000
62,8400
115,15000
103,13800
62,8300
115,13400
119,15600
62,8300
183,25200
62,8100
72,9700
62,7100
72,8300
62,15600
78,11600
74,11500
72,10300
211,28600
184,24600
109,18800
62,9200
101,15000
107,15000
107,13900
102,13600
99,13000
93,13600
95,13600
93,12700
157,21000
95,27900
106,15600
93,13200
129,17400
93,12600
97,12800
62,7500
72,8800
72,9100
78,11800
62,12700
74,11400
72,10100
212,31600
62,9500
1130,144700
348,77900
72,16900
248,35100
105,16900
149,20600
72,10900
100,16000
98,14300
102,14100
97,13100
93,14600
92,12200
93,12900
98,23500
62,9100
72,29000
72,11200
62,8400
183,29000
74,12400
70,11500
72,11000
87,14700
79,13000
62,9200
73,10700
72,10000
62,8000
109,17800
72,10700
62,8700
62,9700
72,9400
83,14100
251,42900
74,14900
70,11600
72,10700
87,14800
79,13300
62,8400
73,10500
92,14600
62,8600
109,15600
72,10600
62,8000
77,11900
62,8100
72,9300
62,7800
72,8600
62,7800
83,13700
83,13000
68,14000
67,10800
68,8400
67,8700
68,8400
67,7800
81,12200
143,23900
84,14300
377,54200
83,16000
227,124900
98,13500
98,11700
98,11000
140,19700
165,25500
251,36700
154,26200
103,15800
214,28500
154,31500
154,20900
251,35500
154,21800
83,14000
154,20100
62,12800
72,12100
83,13200
119,16800
62,10400
72,9900
106,14200
72,9300
62,8400
74,12300
70,10900
72,10200
87,14100
79,12599
62,8400
228,33800
76,13100
62,8500
92,14900
144,24900
62,11600
602,81600
60,10600
62,8800
105,14500
72,10200
100,14900
100,13700
100,15900
62,8600
94,13300
113,15900
62,8100
97,12600
118,18200
62,8200
157,21000
93,12700
62,8000
98,13200
62,7600
72,9800
62,7500
72,8600
62,7200
100,13600
83,13500
74,11100
70,10600
72,9600
87,13500
79,12300
62,8500
228,32400
76,12800
62,10800
92,16500
168,25900
62,8400
184,25700
109,15500
62,8500
100,17900
62,18900
94,15500
93,14800
62,12100
97,17500
113,19600
62,10500
97,14300
113,17300
62,9700
157,21700
93,15200
62,9300
98,15400
62,9500
72,11500
62,9300
72,11000
62,9000
74,13400
70,11500
72,11400
87,15800
79,14000
62,9000
228,35200
76,12900
62,10200
92,16200
168,27600
62,21100
184,34600
109,20200
62,11300
100,16900
62,9100
94,14100
113,16000
62,12400
97,14200
113,15800
62,8400
157,22700
93,14300
62,8500
98,13700
62,8400
72,9600
62,7800
72,8900
62,7900
83,13900
68,13300
67,9300
68,8700
67,8400
68,8100
67,8000
81,12400
143,21500
84,16600
377,50400
83,12900
227,30999
98,36100
98,13100
98,18400
154,36200
91,15800
143,21000
262,44600
83,15600
74,17400
70,14200
72,15400
87,23600
79,18100
62,11300
228,123000
76,24700
62,11600
92,29300
168,39500
62,13200
184,33200
109,20600
62,10000
100,28600
62,11600
94,15900
113,24100
62,27000
97,18800
113,20900
62,9500
157,29500
93,18700
62,11300
98,19700
62,11100
72,13600
62,31100
72,19000
62,10400
72,10700
62,9300
62,9700
72,10900
83,21100
74,13600
70,23600
72,10300
87,41400
79,17700
62,8500
228,39500
76,14300
62,10700
92,13700
144,23900
62,8800
602,82600
60,9700
62,8000
105,13000
72,9700
100,15600
62,8400
94,12000
113,15000
62,7800
97,13000
113,14900
62,7700
157,20300
93,12300
62,52900
98,30000
62,10500
72,12499
62,8000
72,10100
62,16300
74,14300
74,11300
100,22400
74,12500
83,17900
74,12700
70,11300
72,10900
87,18000
79,15900
62,8800
228,39000
76,12400
62,9000
92,16300
168,27900
62,9400
184,26900
109,17300
62,9100
100,15500
62,8300
94,13200
113,16500
62,11500
97,13600
113,16800
62,8500
157,21200
93,13400
62,9200
98,18900
62,9800
72,11000
72,9400
62,8400
62,8000
83,35100
68,11600
67,9700
68,9300
67,8800
68,9500
67,8300
81,15700
143,22600
84,13700
377,52400
83,15100
227,31400
98,13300
98,11800
98,11400
83,14100
290,43200
86,15500
313,38900
78,13200
66,10700
72,11000
871,153900
62,12900
92,17100
62,10300
72,13100
100,15300
100,14400
78,12500
72,9600
62,8500
100,12900
83,14900
78,11400
74,11700
72,38400
871,106300
62,10300
92,13799
62,8600
72,13200
78,12500
72,9200
66,9600
72,10300
62,9100
868,97500
62,40500
92,19000
62,11300
72,15100
78,13600
72,10700
74,13300
72,10600
909,110399
62,10300
62,9300
597,83400
62,13000
72,13500
78,11900
72,10200
89,16000
170,25200
74,11400
66,10000
72,10100
202,33500
500,77400
80,15500
213,28000
62,10600
74,12900
72,10800
224,29600
74,12100
92,14100
70,10300
72,24500
211,36100
976,133700
72,13100
62,10700
87,14300
72,11700
214,31100
74,12000
70,10900
72,10000
199,27100
62,9800
197,30500
814,100200
72,23800
92,23300
62,11900
72,12100
78,14000
72,11000
62,9800
78,11600
78,11300
66,10600
72,11200
878,255700
62,15400
51,9500
62,9100
72,13700
78,13100
72,9500
62,9900
74,12100
72,10700
876,108400
62,13300
92,16200
62,9300
72,13100
72,9700
62,9500
86,65300
313,40600
74,12300
62,12500
205,28700
1130,145099
74,16300
72,14200
200,28500
550,75300
74,12300
70,10700
72,10100
226,28900
62,10100
1130,143500
1130,137000
72,14600
1130,181200
108,18700
72,11300
197,27100
1130,139100
1130,135900
1130,130100
72,12300
1130,145700
1130,171400
72,14900
1130,149300
72,13600
1130,138299
1130,140200
1130,135300
306,41400
72,23100
72,11100
262,67200
83,19100
72,11800
62,13400
72,11300
62,12100
62,9900
72,10300
72,10200
83,16800
72,9700
72,9800
62,88700
62,9900
108,24800
161,29500
163,29200
161,22200
161,20000
441,66600
441,80300
441,58400
161,22500
108,14800
163,22300
161,21000
161,19800
448,59400
448,57800
448,92400
74,16800
62,11800
74,11600
62,8400
74,10000
62,8900
74,10700
448,63800
74,11500
74,10600
70,10300
72,10000
87,15200
79,13000
62,8400
228,36499
76,12700
62,11100
92,13800
168,23400
62,8900
602,79100
60,9400
62,8500
105,14000
100,16100
62,8400
94,13200
113,15400
62,10100
97,14100
113,15600
62,8500
97,12500
93,12800
62,7800
120,15100
923,155200
62,17700
92,16700
62,9200
120,28000
93,13800
62,9100
98,14200
62,7800
72,9800
72,8700
62,7400
62,6800
351,44800
350,42600
448,66400
83,16200
68,11800
67,10100
68,8500
67,8900
68,8200
67,8400
81,20100
143,22500
84,12000
377,51100
83,15100
227,30900
98,12400
98,11700
98,10700
361,45200
350,48800
448,86500
154,25000
74,12700
70,10800
72,10700
87,13500
79,13500
62,9300
228,35900
76,15000
62,9100
92,16500
168,24300
62,8500
184,24000
109,15500
62,8100
100,16000
62,7800
94,12200
113,15500
62,12400
97,12500
111,15200
62,7700
97,12100
93,12500
62,8200
120,14300
966,138400
62,12600
92,14700
62,10200
120,17900
93,14900
62,10000
98,14700
62,9900
72,51300
72,12400
62,9300
62,8500
74,13000
74,11100
83,17500
74,12300
82,14500
448,163600
74,14100
70,11500
72,10800
144,24700
976,153900
248,38900
105,24600
72,11700
101,14400
72,14600
105,17100
107,16200
102,15200
99,14900
93,12900
95,12500
93,24600
149,47600
95,17400
1130,170000
163,24000
1130,152000
72,13299
104,15400
95,23700
97,13500
93,14100
97,13200
72,10500
62,8300
72,9400
62,7900
83,14400
86,18200
313,43100
100,19000
100,15000
100,15600
83,15000
448,71600
68,11900
67,9100
68,8800
67,39900
68,13900
67,9100
81,24800
143,25300
84,13400
377,52700
83,15500
227,34300
98,14200
98,12000
98,11200
83,15200
86,14900
313,41500
100,24200
83,14800
83,17800
562,90500
83,19900
83,17600
91,15200
143,20500
68,84700
67,10500
68,8600
67,8100
68,8800
67,8300
81,13000
143,19800
84,27500
377,90700
83,14100
227,31000
98,13000
98,26700
98,11200
83,15300
83,12800
83,12700
353,47500
350,46500
251,50100
83,22700
91,21099
143,23000
68,13600
67,12200
68,11500
67,9000
68,21600
67,8900
81,14000
143,25800
84,16000
377,59100
83,18000
227,36300
98,17000
98,12800
98,17900
83,29000
83,41300
78,14600
74,13200
72,16800
62,11000
87,18400
81,24100
62,11300
228,53400
76,15500
62,12300
92,24500
190,32900
62,11100
602,137300
76,17100
62,12000
121,22900
119,27500
62,11400
243,42700
119,24100
62,11100
115,18500
103,16700
62,11700
115,19400
119,19400
62,11000
131,21600
72,15700
62,10600
62,41800
72,14300
83,18300
74,12800
70,12300
72,12200
87,20800
79,16000
62,8800
228,42300
76,14700
62,16200
92,15700
168,32000
62,9400
602,89000
60,12600
62,12399
105,19600
100,24400
62,11400
94,16300
113,19400
62,8900
97,15100
113,15700
62,7700
97,18100
93,14700
62,10000
120,18600
1210,221000
83,13700
62,9500
92,13800
62,8800
120,70700
93,15800
62,8200
98,14100
62,10000
72,11200
72,10300
62,8400
62,7600
78,12900
74,12700
72,11200
62,9400
87,14300
81,13200
62,8600
228,31700
76,10800
62,10400
92,13100
190,27500
62,8400
602,74500
76,11700
62,8400
121,16400
119,19000
62,8000
243,36100
119,17400
62,11300
115,19600
103,16700
62,19700
115,67000
119,20000
62,8200
131,19200
72,10200
62,8600
62,7800
72,9200
78,13400
74,13000
72,9400
62,10400
87,17600
81,16100
62,10000
228,36900
76,11000
62,15300
92,13800
190,34200
62,8900
602,85899
76,12100
62,10100
121,16600
119,18000
62,8400
243,34900
119,17200
62,8400
115,15400
103,15000
62,8300
115,16700
119,15600
62,10700
131,18300
72,10300
62,7500
62,7400
72,8900
80,39700
213,28800
74,12700
70,11400
72,10600
144,21300
976,130400
248,35300
105,21300
72,10700
101,13300
72,13300
84,15100
379,49000
79,13300
175,26400
74,11800
66,10500
72,10400
250,38600
1130,174900
1130,189100
1130,193200
1130,148900
72,26700
1130,237999
1130,196500
1130,279300
1130,216300
1130,141300
72,13800
1130,261200
1130,124300
1006,124400
72,13200
104,16400
107,15100
102,13500
99,13900
93,12900
92,11500
93,11200
97,13100
62,8200
72,8900
72,8400
62,7100
80,14300
247,35400
74,12200
70,10800
72,9900
220,34900
62,9800
292,49300
72,13700
89,28300
80,17100
343,43300
74,13000
70,11100
72,9900
77,10900
199,27000
74,11900
79,10900
66,9400
72,10200
343,43900
74,10600
85,12100
70,10900
72,10000
219,27500
74,11300
468,80000
81,13500
327,49400
66,10600
72,11000
235,30400
74,12900
299,49600
115,19100
313,35700
62,10200
307,43400
66,11200
72,10900
315,33500
612,82900
566,67600
72,13500
266,38700
79,13000
72,11400
72,11600
72,10300
72,11100
203,28500
74,14200
66,10200
72,10300
85,12700
85,11000
234,33900
74,11100
74,9800
74,9600
74,9200
85,12500
259,40699
82,12400
81,11900
82,11400
70,10500
72,9800
70,9100
70,9800
72,9600
72,8900
70,9300
72,9400
145,20200
235,30800
74,11400
74,10000
74,10500
320,55800
168,25800
74,14400
259,36500
322,38000
74,12800
74,11100
74,9500
74,9300
70,10300
72,9700
348,36700
70,11100
72,10300
70,9600
66,9200
72,9200
72,9500
348,31900
346,31600
70,10400
72,10700
344,43500
648,83600
348,33400
295,80900
662,97700
74,34700
345,37400
322,35400
66,11400
101,16200
72,11100
70,9800
72,9300
66,8600
72,9600
66,9200
72,9400
1130,138500
1130,132600
1130,141300
1130,129300
72,14100
72,9900
1130,158400
1130,137200
1130,129200
1130,125200
72,15300
1130,154700
1130,136300
254,33700
72,12500
1130,178600
780,100200
72,15600
1130,141100
1130,134600
197,27300
72,12900
1130,134299
178,30900
72,14600
275,38800
104,17200
62,9500
72,11100
1130,218500
1130,126100
1030,115900
72,12000
322,39500
196,23700
320,33000
1130,144400
1130,140000
1130,187100
1130,135500
1130,131400
72,13300
339,42300
322,34800
62,10800
888,111300
62,12900
1130,132699
971,126300
72,39900
320,39100
1130,133500
1130,161900
291,40900
72,12800
568,74000
708,82800
712,85000
703,89100
369,53700
72,14500
347,39700
1130,145200
747,91300
72,13200
72,11600
72,12700
72,9800
72,10000
72,10600
72,10800
72,9200
80,12000
243,30700
74,11600
70,10400
72,11800
86,14300
224,28900
74,12100
70,10500
72,10000
83,14400
74,10500
70,9500
72,10200
82,11900
193,22300
107,19199
62,9900
1130,124700
1020,135700
72,14200
346,35600
322,34800
62,11100
1130,145800
1130,127000
203,27700
72,10800
707,86300
259,35800
74,16200
70,12100
72,10700
313,43200
394,94400
322,42900
348,36700
62,11000
72,11700
1130,162900
1130,129300
1130,147700
1130,181600
1130,196299
72,33100
400,92100
62,41900
1130,173700
1130,180900
1130,177600
1130,304100
1130,135500
1130,123400
72,12800
346,48700
220,29500
72,10600
1130,154900
1130,127699
1130,169800
1130,131100
1130,125000
72,17000
452,65600
1130,123800
1130,126500
1130,176000
1130,134500
208,29900
72,12400
195,30400
62,10500
1130,142000
138,23500
72,12300
79,16300
348,41300
313,47800
72,12900
1130,151000
1130,131699
1130,174500
1130,151300
1130,139300
72,13200
72,11100
72,11000
260,34100
72,24800
347,50700
74,14200
74,12700
70,11800
72,11900
70,11400
72,11200
346,41300
348,42900
314,56900
61,35200
62,11500
1130,135600
1130,139900
1130,134400
1130,137700
62,12400
72,12900
253,36400
1130,154300
756,124199
72,12800
1130,143400
1130,133100
1130,131100
1130,131900
1130,135000
72,13700
1130,171800
806,100600
72,12300
1130,153300
1130,133400
1130,132800
1130,130400
1130,130500
72,13700
1130,155699
1130,127100
1130,127300
1130,130900
1130,129400
1130,185700
1130,162700
72,14300
72,10200
1130,126300
1130,124500
1130,144800
1130,129800
1130,130400
823,95200
72,31000
72,15500
72,11400
78,14800
74,11800
72,10800
62,8100
87,14500
81,13400
62,8000
228,33800
76,11700
62,9700
92,13300
190,27800
62,8700
602,77300
76,11700
62,8700
121,16300
119,17600
62,8300
243,31200
119,16200
62,8400
