pkt大小(Byte),用时(ns)
54,6400
56,5200
314,29700
174,19600
138,31300
228,27000
131,13900
178,17300
138,14400
54,4500
54,3700
54,3900
54,3700
134,13700
213,16800
103,8400
182,12600
66,6300
66,5000
54,3900
92,8300
1202,1.7982e+06
654,57400
54,7200
66,8000
66,5800
54,4300
1202,88900
237,18300
54,5200
1202,82400
218,18600
54,4900
54,3900
54,3600
54,3200
1202,80900
346,26700
54,4900
264,19601
259,41000
244,37400
221,23900
232,24000
66,8000
66,6700
54,5300
1202,89200
52,6500
54,5100
264,20500
230,23100
212,18800
232,35100
206,68000
238,23700
986,87001
66,7200
66,5800
54,4300
213,23100
306,41000
162,27800
306,34700
1202,101500
1202,80500
54,5400
56,4700
314,27500
208,20300
138,14700
214,22100
316,47800
230,27400
82,10300
81,10600
160,15300
212,20500
138,15100
76,8800
154,19100
74,7800
171,20300
160,17300
66,6600
97,9200
54,4400
66,7300
151,17800
64,6900
54,4500
54,4000
64,6100
92,8100
58,18701
54,4200
272,33200
54,4800
58,4100
54,3700
172,22600
54,3900
97,9400
54,4700
54,3800
54,3300
268,25100
329,36200
54,4900
187,13800
54,4000
92,7800
47,3500
54,3600
335,23600
54,4300
92,7400
54,4000
54,3300
54,3300
54,3500
54,2800
54,2800
54,2900
54,3200
126,14300
126,12200
126,13000
126,12600
54,14000
54,6200
146,18700
182,42400
54,5800
54,5001
54,4600
54,4700
54,4400
126,16300
126,17200
126,17200
126,15500
54,5200
286,25100
54,5300
54,4500
54,4300
54,4100
54,4200
286,22400
54,5000
55,4400
66,5600
286,21800
54,5000
286,36300
54,6100
55,4500
66,32700
286,22000
54,18300
286,18500
54,4700
55,3700
66,5000
286,18500
54,4400
66,6600
66,5200
54,3600
213,24901
306,42400
162,26100
306,33900
1202,103200
1202,83400
54,5400
108,8200
314,28100
208,19900
138,16500
182,21000
278,28000
54,4700
286,23900
54,5100
126,13500
126,12600
126,12200
126,11800
54,3900
55,3600
66,5200
286,21600
54,4500
286,19100
54,4300
55,3800
66,5500
